freq_hz,psd_real
0.000000,0.000000
0.781250,0.000000
1.562500,0.000000
2.343750,0.000000
3.125000,0.000000
3.906250,0.000000
4.687500,0.000000
5.468750,0.000000
6.250000,0.000000
7.031250,0.000000
7.812500,0.000000
8.593750,0.000000
9.375000,0.000000
10.156250,0.000000
10.937500,0.000000
11.718750,0.000000
12.500000,0.000000
13.281250,0.000000
14.062500,0.000000
14.843750,0.000000
15.625000,0.000000
16.406250,0.000000
17.187500,0.000000
17.968750,0.000000
18.750000,0.000000
19.531250,0.000000
20.312500,0.000000
21.093750,0.000000
21.875000,0.000000
22.656250,0.000000
23.437500,0.000000
24.218750,0.000000
25.000000,0.000000
25.781250,0.000000
26.562500,0.000000
27.343750,0.000000
28.125000,0.000000
28.906250,0.000000
29.687500,0.000000
30.468750,0.000000
31.250000,0.000000
32.031250,0.000000
32.812500,0.000000
33.593750,0.000000
34.375000,0.000000
35.156250,0.000000
35.937500,0.000000
36.718750,0.000000
37.500000,0.000001
38.281250,0.000001
39.062500,0.000001
39.843750,0.000000
40.625000,0.000001
41.406250,0.000001
42.187500,0.000001
42.968750,0.000001
43.750000,0.000003
44.531250,0.000002
45.312500,0.000003
46.093750,0.000014
46.875000,0.000008
47.656250,0.000003
48.437500,0.000021
49.218750,0.000044
50.000000,0.000017
50.781250,0.000005
51.562500,0.000003
52.343750,0.000005
53.125000,0.000009
53.906250,0.000029
54.687500,0.000121
55.468750,0.000072
56.250000,0.000010
57.031250,0.000021
57.812500,0.000112
58.593750,0.000150
59.375000,0.000045
60.156250,0.000020
60.937500,0.000017
61.718750,0.000018
62.500000,0.000020
63.281250,0.000024
64.062500,0.000030
64.843750,0.000090
65.625000,0.000139
66.406250,0.000073
67.187500,0.000025
67.968750,0.000022
68.750000,0.000021
69.531250,0.000025
70.312500,0.000038
71.093750,0.000045
71.875000,0.000057
72.656250,0.000126
73.437500,0.000311
74.218750,0.000185
75.000000,0.000061
75.781250,0.000036
76.562500,0.000042
77.343750,0.000042
78.125000,0.000044
78.906250,0.000044
79.687500,0.000051
80.468750,0.000040
81.250000,0.000034
82.031250,0.000061
82.812500,0.000089
83.593750,0.000074
84.375000,0.000058
85.156250,0.000073
85.937500,0.000092
86.718750,0.000301
87.500000,0.000714
88.281250,0.000267
89.062500,0.000097
89.843750,0.000068
90.625000,0.000057
91.406250,0.000151
92.187500,0.000652
92.968750,0.000430
93.750000,0.000127
94.531250,0.000073
95.312500,0.000086
96.093750,0.000108
96.875000,0.000357
97.656250,0.002211
98.437500,0.003293
99.218750,0.000834
100.000000,0.000293
100.781250,0.000226
101.562500,0.000146
102.343750,0.000085
103.125000,0.000078
103.906250,0.000117
104.687500,0.000152
105.468750,0.000136
106.250000,0.000125
107.031250,0.000159
107.812500,0.000209
108.593750,0.000225
109.375000,0.000491
110.156250,0.000794
110.937500,0.000421
111.718750,0.000257
112.500000,0.000228
113.281250,0.000260
114.062500,0.000320
114.843750,0.000386
115.625000,0.000702
116.406250,0.001362
117.187500,0.000995
117.968750,0.000522
118.750000,0.000302
119.531250,0.000217
120.312500,0.000167
121.093750,0.000143
121.875000,0.000161
122.656250,0.000158
123.437500,0.000121
124.218750,0.000094
125.000000,0.000089
125.781250,0.000066
126.562500,0.000051
127.343750,0.000056
128.125000,0.000051
128.906250,0.000029
129.687500,0.000084
130.468750,0.000402
131.250000,0.000523
132.031250,0.000246
132.812500,0.000058
133.593750,0.000047
134.375000,0.000037
135.156250,0.000026
135.937500,0.000019
136.718750,0.000025
137.500000,0.000036
138.281250,0.000088
139.062500,0.000100
139.843750,0.000033
140.625000,0.000016
141.406250,0.000020
142.187500,0.000022
142.968750,0.000018
143.750000,0.000021
144.531250,0.000027
145.312500,0.000047
146.093750,0.000100
146.875000,0.000376
147.656250,0.000487
148.437500,0.000198
149.218750,0.000091
150.000000,0.000068
150.781250,0.000044
151.562500,0.000025
152.343750,0.000027
153.125000,0.000035
153.906250,0.000029
154.687500,0.000022
155.468750,0.000030
156.250000,0.000052
157.031250,0.000050
157.812500,0.000064
158.593750,0.000075
159.375000,0.000088
160.156250,0.000119
160.937500,0.000136
161.718750,0.000128
162.500000,0.000129
163.281250,0.000105
164.062500,0.000172
164.843750,0.000320
165.625000,0.000180
166.406250,0.000095
167.187500,0.000082
167.968750,0.000075
168.750000,0.000047
169.531250,0.000041
170.312500,0.000039
171.093750,0.000029
171.875000,0.000033
172.656250,0.000027
173.437500,0.000071
174.218750,0.000241
175.000000,0.000254
175.781250,0.000126
176.562500,0.000070
177.343750,0.000057
178.125000,0.000038
178.906250,0.000019
179.687500,0.000018
180.468750,0.000018
181.250000,0.000021
182.031250,0.000019
182.812500,0.000011
183.593750,0.000010
184.375000,0.000021
185.156250,0.000018
185.937500,0.000031
186.718750,0.000068
187.500000,0.000052
188.281250,0.000013
189.062500,0.000006
189.843750,0.000007
190.625000,0.000009
191.406250,0.000012
192.187500,0.000008
192.968750,0.000008
193.750000,0.000012
194.531250,0.000014
195.312500,0.000030
196.093750,0.000075
196.875000,0.000067
197.656250,0.000039
198.437500,0.000018
199.218750,0.000011
200.000000,0.000011
200.781250,0.000008
201.562500,0.000005
202.343750,0.000005
203.125000,0.000005
203.906250,0.000005
204.687500,0.000005
205.468750,0.000006
206.250000,0.000005
207.031250,0.000004
207.812500,0.000005
208.593750,0.000005
209.375000,0.000004
210.156250,0.000004
210.937500,0.000004
211.718750,0.000004
212.500000,0.000004
213.281250,0.000003
214.062500,0.000003
214.843750,0.000003
215.625000,0.000004
216.406250,0.000003
217.187500,0.000006
217.968750,0.000008
218.750000,0.000016
219.531250,0.000049
220.312500,0.000095
221.093750,0.000073
221.875000,0.000039
222.656250,0.000023
223.437500,0.000014
224.218750,0.000010
225.000000,0.000006
225.781250,0.000007
226.562500,0.000005
227.343750,0.000005
228.125000,0.000005
228.906250,0.000004
229.687500,0.000005
230.468750,0.000011
231.250000,0.000015
232.031250,0.000011
232.812500,0.000029
233.593750,0.000034
234.375000,0.000019
235.156250,0.000020
235.937500,0.000008
236.718750,0.000005
237.500000,0.000006
238.281250,0.000006
239.062500,0.000003
239.843750,0.000002
240.625000,0.000002
241.406250,0.000002
242.187500,0.000003
242.968750,0.000003
243.750000,0.000003
244.531250,0.000003
245.312500,0.000005
246.093750,0.000006
246.875000,0.000005
247.656250,0.000004
248.437500,0.000004
249.218750,0.000003
250.000000,0.000003
250.781250,0.000004
251.562500,0.000005
252.343750,0.000005
253.125000,0.000004
253.906250,0.000004
254.687500,0.000004
255.468750,0.000005
256.250000,0.000005
257.031250,0.000003
257.812500,0.000003
258.593750,0.000004
259.375000,0.000004
260.156250,0.000009
260.937500,0.000018
261.718750,0.000022
262.500000,0.000025
263.281250,0.000049
264.062500,0.000030
264.843750,0.000017
265.625000,0.000018
266.406250,0.000007
267.187500,0.000005
267.968750,0.000005
268.750000,0.000004
269.531250,0.000004
270.312500,0.000004
271.093750,0.000004
271.875000,0.000003
272.656250,0.000002
273.437500,0.000003
274.218750,0.000004
275.000000,0.000006
275.781250,0.000004
276.562500,0.000005
277.343750,0.000005
278.125000,0.000006
278.906250,0.000007
279.687500,0.000006
280.468750,0.000004
281.250000,0.000004
282.031250,0.000004
282.812500,0.000004
283.593750,0.000004
284.375000,0.000004
285.156250,0.000004
285.937500,0.000004
286.718750,0.000003
287.500000,0.000003
288.281250,0.000004
289.062500,0.000004
289.843750,0.000005
290.625000,0.000007
291.406250,0.000008
292.187500,0.000010
292.968750,0.000022
293.750000,0.000034
294.531250,0.000045
295.312500,0.000033
296.093750,0.000034
296.875000,0.000048
297.656250,0.000024
298.437500,0.000024
299.218750,0.000022
300.000000,0.000018
300.781250,0.000014
301.562500,0.000014
302.343750,0.000011
303.125000,0.000006
303.906250,0.000004
304.687500,0.000002
305.468750,0.000003
306.250000,0.000003
307.031250,0.000002
307.812500,0.000002
308.593750,0.000003
309.375000,0.000002
310.156250,0.000002
310.937500,0.000003
311.718750,0.000006
312.500000,0.000006
313.281250,0.000004
314.062500,0.000006
314.843750,0.000006
315.625000,0.000005
316.406250,0.000003
317.187500,0.000003
317.968750,0.000004
318.750000,0.000004
319.531250,0.000002
320.312500,0.000002
321.093750,0.000003
321.875000,0.000003
322.656250,0.000002
323.437500,0.000003
324.218750,0.000006
325.000000,0.000006
325.781250,0.000004
326.562500,0.000004
327.343750,0.000005
328.125000,0.000014
328.906250,0.000018
329.687500,0.000026
330.468750,0.000040
331.250000,0.000035
332.031250,0.000027
332.812500,0.000021
333.593750,0.000015
334.375000,0.000009
335.156250,0.000007
335.937500,0.000005
336.718750,0.000004
337.500000,0.000004
338.281250,0.000006
339.062500,0.000008
339.843750,0.000015
340.625000,0.000021
341.406250,0.000017
342.187500,0.000013
342.968750,0.000012
343.750000,0.000009
344.531250,0.000007
345.312500,0.000016
346.093750,0.000017
346.875000,0.000019
347.656250,0.000019
348.437500,0.000032
349.218750,0.000067
350.000000,0.000094
350.781250,0.000050
351.562500,0.000036
352.343750,0.000044
353.125000,0.000041
353.906250,0.000022
354.687500,0.000031
355.468750,0.000031
356.250000,0.000022
357.031250,0.000013
357.812500,0.000008
358.593750,0.000009
359.375000,0.000009
360.156250,0.000007
360.937500,0.000008
361.718750,0.000010
362.500000,0.000007
363.281250,0.000004
364.062500,0.000003
364.843750,0.000003
365.625000,0.000002
366.406250,0.000002
367.187500,0.000004
367.968750,0.000005
368.750000,0.000005
369.531250,0.000006
370.312500,0.000009
371.093750,0.000008
371.875000,0.000009
372.656250,0.000007
373.437500,0.000008
374.218750,0.000005
375.000000,0.000004
375.781250,0.000006
376.562500,0.000005
377.343750,0.000003
378.125000,0.000003
378.906250,0.000004
379.687500,0.000006
380.468750,0.000005
381.250000,0.000007
382.031250,0.000007
382.812500,0.000005
383.593750,0.000007
384.375000,0.000009
385.156250,0.000009
385.937500,0.000006
386.718750,0.000004
387.500000,0.000006
388.281250,0.000004
389.062500,0.000003
389.843750,0.000006
390.625000,0.000009
391.406250,0.000015
392.187500,0.000023
392.968750,0.000037
393.750000,0.000048
394.531250,0.000055
395.312500,0.000040
396.093750,0.000029
396.875000,0.000033
397.656250,0.000018
398.437500,0.000011
399.218750,0.000008
400.000000,0.000009
400.781250,0.000013
401.562500,0.000008
402.343750,0.000006
403.125000,0.000005
403.906250,0.000004
404.687500,0.000006
405.468750,0.000004
406.250000,0.000003
407.031250,0.000004
407.812500,0.000005
408.593750,0.000005
409.375000,0.000006
410.156250,0.000008
410.937500,0.000008
411.718750,0.000009
412.500000,0.000009
413.281250,0.000007
414.062500,0.000005
414.843750,0.000004
415.625000,0.000004
416.406250,0.000004
417.187500,0.000004
417.968750,0.000004
418.750000,0.000004
419.531250,0.000005
420.312500,0.000004
421.093750,0.000003
421.875000,0.000002
422.656250,0.000003
423.437500,0.000004
424.218750,0.000003
425.000000,0.000003
425.781250,0.000003
426.562500,0.000003
427.343750,0.000004
428.125000,0.000004
428.906250,0.000003
429.687500,0.000004
430.468750,0.000006
431.250000,0.000006
432.031250,0.000004
432.812500,0.000003
433.593750,0.000005
434.375000,0.000007
435.156250,0.000006
435.937500,0.000007
436.718750,0.000007
437.500000,0.000010
438.281250,0.000011
439.062500,0.000030
439.843750,0.000069
440.625000,0.000086
441.406250,0.000055
442.187500,0.000061
442.968750,0.000063
443.750000,0.000055
444.531250,0.000057
445.312500,0.000072
446.093750,0.000087
446.875000,0.000052
447.656250,0.000030
448.437500,0.000021
449.218750,0.000017
450.000000,0.000016
450.781250,0.000011
451.562500,0.000011
452.343750,0.000010
453.125000,0.000009
453.906250,0.000009
454.687500,0.000010
455.468750,0.000012
456.250000,0.000012
457.031250,0.000008
457.812500,0.000006
458.593750,0.000009
459.375000,0.000009
460.156250,0.000007
460.937500,0.000009
461.718750,0.000011
462.500000,0.000012
463.281250,0.000010
464.062500,0.000013
464.843750,0.000029
465.625000,0.000030
466.406250,0.000028
467.187500,0.000039
467.968750,0.000048
468.750000,0.000029
469.531250,0.000023
470.312500,0.000021
471.093750,0.000022
471.875000,0.000036
472.656250,0.000034
473.437500,0.000019
474.218750,0.000012
475.000000,0.000009
475.781250,0.000009
476.562500,0.000009
477.343750,0.000006
