freq_hz,lsd
0.000000,4.168736
0.781250,3.444845
1.562500,3.296779
2.343750,2.836438
3.125000,2.629055
3.906250,2.074425
4.687500,2.082750
5.468750,2.099025
6.250000,2.260028
7.031250,2.118578
7.812500,1.959192
8.593750,2.026835
9.375000,2.091771
10.156250,2.016368
10.937500,1.840383
11.718750,2.059306
12.500000,2.059982
13.281250,2.158142
14.062500,1.815939
14.843750,2.023145
15.625000,1.732447
16.406250,1.563840
17.187500,1.774239
17.968750,1.597229
18.750000,1.345629
19.531250,1.385875
20.312500,1.427257
21.093750,1.316482
21.875000,1.649080
22.656250,1.420511
23.437500,1.212008
24.218750,1.199633
25.000000,1.125081
25.781250,1.007510
26.562500,0.956162
27.343750,1.192538
28.125000,1.222718
28.906250,1.410860
29.687500,1.266990
30.468750,1.149253
31.250000,1.125366
32.031250,1.077167
32.812500,1.013629
33.593750,1.178902
34.375000,1.112971
35.156250,1.074996
35.937500,0.979326
36.718750,1.031990
37.500000,0.968083
38.281250,1.134045
39.062500,1.114433
39.843750,0.885344
40.625000,0.978331
41.406250,0.891418
42.187500,1.027735
42.968750,1.152522
43.750000,1.091329
44.531250,1.180945
45.312500,1.456338
46.093750,1.501903
46.875000,1.385698
47.656250,1.074291
48.437500,1.285538
49.218750,1.463402
50.000000,1.240139
50.781250,1.131825
51.562500,1.205114
52.343750,1.079629
53.125000,1.272023
53.906250,1.511232
54.687500,1.837169
55.468750,1.693821
56.250000,1.434745
57.031250,1.296846
57.812500,1.280539
58.593750,1.264049
59.375000,1.314646
60.156250,1.227205
60.937500,1.155465
61.718750,1.272644
62.500000,1.432197
63.281250,1.431808
64.062500,1.375947
64.843750,1.337154
65.625000,1.313289
66.406250,1.250251
67.187500,1.327265
67.968750,1.268579
68.750000,1.145360
69.531250,1.311009
70.312500,1.373976
71.093750,1.262322
71.875000,1.266964
72.656250,1.254685
73.437500,1.457176
74.218750,1.442164
75.000000,1.278689
75.781250,1.421824
76.562500,1.397153
77.343750,1.383881
78.125000,1.214405
78.906250,1.406941
79.687500,1.315462
80.468750,1.175606
81.250000,1.429617
82.031250,1.304342
82.812500,1.261926
83.593750,1.354311
84.375000,1.200255
85.156250,1.383626
85.937500,1.425861
86.718750,1.789577
87.500000,2.031869
88.281250,1.733901
89.062500,1.454829
89.843750,1.350124
90.625000,1.306680
91.406250,1.437374
92.187500,1.709668
92.968750,1.664871
93.750000,1.140596
94.531250,1.058674
95.312500,1.180515
96.093750,1.196470
96.875000,1.284039
97.656250,1.651289
98.437500,1.784236
99.218750,1.602987
100.000000,1.450325
100.781250,1.279850
101.562500,1.113329
102.343750,1.056877
103.125000,1.192245
103.906250,1.239078
104.687500,1.392575
105.468750,1.321246
106.250000,1.610257
107.031250,1.504218
107.812500,1.397076
108.593750,1.530443
109.375000,1.507680
110.156250,1.727707
110.937500,1.357259
111.718750,1.439301
112.500000,1.448799
113.281250,1.438300
114.062500,1.410657
114.843750,1.384052
115.625000,1.707359
116.406250,1.661110
117.187500,1.538110
117.968750,1.498106
118.750000,1.586383
119.531250,1.590781
120.312500,1.501258
121.093750,1.500911
121.875000,1.686843
122.656250,1.374533
123.437500,1.245595
124.218750,1.439024
125.000000,1.352602
125.781250,1.269324
126.562500,1.270211
127.343750,1.287435
128.125000,1.432159
128.906250,1.099992
129.687500,1.321225
130.468750,1.631124
131.250000,1.619435
132.031250,1.323121
132.812500,1.198680
