freq_hz,lsd
0.000000,4.256903
0.488281,3.491817
0.976562,3.168911
1.464844,3.578364
1.953125,2.931365
2.441406,2.834518
2.929688,2.814005
3.417969,2.483134
3.906250,2.245381
4.394531,2.408190
4.882812,2.064010
5.371094,2.356234
5.859375,2.326426
6.347656,2.092538
6.835938,2.239459
7.324219,2.052223
7.812500,2.058341
8.300781,1.925265
8.789062,2.047964
9.277344,2.320135
9.765625,2.320417
10.253906,2.394549
10.742188,2.025920
11.230469,2.128489
11.718750,2.338481
12.207031,2.458604
12.695312,2.385645
13.183594,2.206579
13.671875,1.944307
14.160156,2.173358
14.648438,2.291632
15.136719,2.363940
15.625000,2.442085
16.113281,2.244405
16.601562,2.342029
17.089844,2.101426
17.578125,2.386034
18.066406,2.037096
18.554688,2.061748
19.042969,2.252895
19.531250,1.913810
20.019531,1.940973
20.507812,2.197781
20.996094,2.082996
21.484375,2.296207
21.972656,2.414922
22.460938,2.261245
22.949219,1.998290
23.437500,1.750782
23.925781,2.046903
24.414062,1.979534
24.902344,1.890722
25.390625,1.764285
25.878906,1.767364
26.367188,1.399276
26.855469,1.447766
27.343750,2.005132
27.832031,1.874798
28.320312,1.766965
28.808594,1.935271
29.296875,1.565479
29.785156,1.712595
30.273438,1.824969
30.761719,1.543844
31.250000,1.642489
31.738281,1.520002
32.226562,1.630396
32.714844,1.421251
33.203125,1.296159
33.691406,1.508455
34.179688,1.634194
34.667969,1.624456
35.156250,1.596162
35.644531,1.416927
36.132812,1.677988
36.621094,1.647972
37.109375,1.617657
37.597656,1.437421
38.085938,1.790595
38.574219,1.413138
39.062500,1.319449
39.550781,1.442643
40.039062,1.489058
40.527344,1.641211
41.015625,1.384182
41.503906,0.852737
41.992188,1.121355
42.480469,1.169735
42.968750,1.216768
43.457031,1.096966
43.945312,1.007244
44.433594,0.985168
44.921875,1.160637
45.410156,1.045611
45.898438,1.395951
46.386719,1.390019
46.875000,1.139312
47.363281,1.136393
47.851562,1.446533
48.339844,1.334023
48.828125,1.387028
49.316406,1.337314
49.804688,1.341620
50.292969,1.095034
50.781250,1.256372
51.269531,1.526087
51.757812,1.341693
52.246094,1.176497
52.734375,1.343378
53.222656,1.010690
53.710938,1.262997
54.199219,1.265079
54.687500,1.468076
55.175781,1.539349
55.664062,1.383952
56.152344,1.359568
56.640625,1.561221
57.128906,1.497051
57.617188,1.656729
58.105469,1.701703
58.593750,1.584502
59.082031,1.416413
59.570312,1.166253
60.058594,1.236118
60.546875,1.355503
61.035156,1.193153
61.523438,0.950628
62.011719,1.383111
62.500000,1.306059
62.988281,1.494389
63.476562,1.189935
63.964844,1.129419
64.453125,1.319184
64.941406,1.366445
65.429688,1.393846
65.917969,1.506007
