freq_hz,coherence
0.000000,0.015721
0.195312,0.177082
0.390625,0.184927
0.585938,0.030181
0.781250,0.235937
0.976562,0.060695
1.171875,0.151409
1.367188,0.128334
1.562500,0.002867
1.757812,0.193463
1.953125,0.045988
2.148438,0.035678
2.343750,0.089017
2.539062,0.202464
2.734375,0.182864
2.929688,0.118619
3.125000,0.117027
3.320312,0.283555
3.515625,0.050103
3.710938,0.080702
3.906250,0.132005
4.101562,0.119536
4.296875,0.090060
4.492188,0.128427
4.687500,0.081548
4.882812,0.111231
5.078125,0.112766
5.273438,0.211623
5.468750,0.241618
5.664062,0.140238
5.859375,0.067418
6.054688,0.104435
6.250000,0.151737
6.445312,0.154698
6.640625,0.100283
6.835938,0.505335
7.031250,0.199301
7.226562,0.301214
7.421875,0.604535
7.617188,0.220476
7.812500,0.173942
8.007812,0.190374
8.203125,0.158684
8.398438,0.330919
8.593750,0.158057
8.789062,0.215209
8.984375,0.180634
9.179688,0.150091
9.375000,0.040332
9.570312,0.230397
9.765625,0.239462
9.960938,0.382817
10.156250,0.017725
10.351562,0.044634
10.546875,0.331436
10.742188,0.557278
10.937500,0.177789
11.132812,0.053039
11.328125,0.339036
11.523438,0.303529
11.718750,0.009664
11.914062,0.008035
12.109375,0.007979
12.304688,0.248078
12.500000,0.071923
12.695312,0.025343
12.890625,0.098381
13.085938,0.148537
13.281250,0.037476
13.476562,0.194787
13.671875,0.389333
13.867188,0.192734
14.062500,0.002256
14.257812,0.140882
14.453125,0.088722
14.648438,0.019236
14.843750,0.024708
15.039062,0.306518
15.234375,0.351013
15.429688,0.174599
15.625000,0.178351
15.820312,0.186664
16.015625,0.068550
16.210938,0.101126
16.406250,0.195941
16.601562,0.137524
16.796875,0.338643
16.992188,0.064709
17.187500,0.115553
17.382812,0.688639
17.578125,0.548939
17.773438,0.029171
17.968750,0.269858
18.164062,0.093999
18.359375,0.177160
18.554688,0.402132
18.750000,0.150623
18.945312,0.248481
19.140625,0.026604
19.335938,0.452982
19.531250,0.147546
19.726562,0.103772
19.921875,0.028117
20.117188,0.184611
20.312500,0.359605
20.507812,0.260712
20.703125,0.056004
20.898438,0.049517
21.093750,0.214468
21.289062,0.409853
21.484375,0.297603
21.679688,0.081639
21.875000,0.456916
22.070312,0.137556
22.265625,0.008166
22.460938,0.005052
22.656250,0.137488
22.851562,0.013551
23.046875,0.029437
23.242188,0.037217
23.437500,0.293296
23.632812,0.349974
23.828125,0.157796
24.023438,0.436070
24.218750,0.465166
24.414062,0.179589
24.609375,0.099778
24.804688,0.063902
25.000000,0.141134
25.195312,0.028310
25.390625,0.003491
25.585938,0.121382
25.781250,0.434958
25.976562,0.396014
26.171875,0.340375
26.367188,0.245944
26.562500,0.299594
26.757812,0.199835
26.953125,0.395991
27.148438,0.485565
27.343750,0.090234
27.539062,0.027148
27.734375,0.093837
27.929688,0.017717
28.125000,0.125422
28.320312,0.075298
28.515625,0.398657
28.710938,0.040088
28.906250,0.093652
29.101562,0.101972
29.296875,0.043610
29.492188,0.188812
29.687500,0.048859
29.882812,0.150161
30.078125,0.032199
30.273438,0.126822
30.468750,0.001762
30.664062,0.091304
30.859375,0.038428
31.054688,0.052662
31.250000,0.219082
31.445312,0.165982
31.640625,0.080118
31.835938,0.048223
32.031250,0.001648
32.226562,0.115162
32.421875,0.193981
32.617188,0.301034
32.812500,0.207326
33.007812,0.020565
33.203125,0.119150
33.398438,0.150186
33.593750,0.188711
33.789062,0.096703
33.984375,0.298209
34.179688,0.168167
34.375000,0.045919
34.570312,0.085701
34.765625,0.197025
34.960938,0.232873
35.156250,0.085228
35.351562,0.008991
35.546875,0.173945
35.742188,0.086713
35.937500,0.108764
36.132812,0.407286
36.328125,0.492228
36.523438,0.313480
36.718750,0.143172
36.914062,0.021087
37.109375,0.243665
37.304688,0.155116
37.500000,0.356720
37.695312,0.040835
37.890625,0.185573
38.085938,0.487527
38.281250,0.056137
38.476562,0.081193
38.671875,0.005589
38.867188,0.136823
39.062500,0.033814
39.257812,0.073851
39.453125,0.069114
39.648438,0.192077
39.843750,0.210514
40.039062,0.023934
40.234375,0.094650
40.429688,0.370511
40.625000,0.594490
40.820312,0.216162
41.015625,0.128604
41.210938,0.135843
41.406250,0.316226
41.601562,0.369613
41.796875,0.158754
41.992188,0.519791
42.187500,0.179539
42.382812,0.044638
42.578125,0.118040
42.773438,0.208217
42.968750,0.260246
43.164062,0.150661
43.359375,0.000092
43.554688,0.306516
43.750000,0.290695
43.945312,0.246733
44.140625,0.037825
44.335938,0.296752
44.531250,0.221497
44.726562,0.217609
44.921875,0.072647
45.117188,0.334336
45.312500,0.132498
45.507812,0.335756
45.703125,0.409831
45.898438,0.146247
46.093750,0.299885
46.289062,0.346117
46.484375,0.087726
46.679688,0.106040
46.875000,0.106827
47.070312,0.346342
47.265625,0.033400
47.460938,0.065359
47.656250,0.153667
47.851562,0.057505
48.046875,0.160263
48.242188,0.419786
48.437500,0.003677
48.632812,0.055297
48.828125,0.269131
49.023438,0.714805
49.218750,0.673086
49.414062,0.042833
49.609375,0.553190
49.804688,0.572447
50.000000,0.112828
50.195312,0.094666
50.390625,0.053508
50.585938,0.329680
50.781250,0.398999
50.976562,0.107092
51.171875,0.516818
51.367188,0.349243
51.562500,0.461025
51.757812,0.003011
51.953125,0.053025
52.148438,0.001904
52.343750,0.172721
52.539062,0.001705
52.734375,0.083531
52.929688,0.253164
53.125000,0.090539
53.320312,0.052875
53.515625,0.017829
53.710938,0.145274
53.906250,0.119932
54.101562,0.261728
54.296875,0.186377
54.492188,0.476037
54.687500,0.878825
54.882812,0.650401
55.078125,0.483049
55.273438,0.020718
55.468750,0.182722
55.664062,0.278368
55.859375,0.138803
56.054688,0.256715
56.250000,0.000930
56.445312,0.099643
56.640625,0.040673
56.835938,0.296552
57.031250,0.269204
57.226562,0.053437
57.421875,0.024030
57.617188,0.341045
57.812500,0.453378
58.007812,0.187796
58.203125,0.184136
58.398438,0.114214
58.593750,0.148482
58.789062,0.240232
58.984375,0.062809
59.179688,0.093859
59.375000,0.058488
59.570312,0.201488
59.765625,0.173539
59.960938,0.388301
60.156250,0.253220
60.351562,0.243462
60.546875,0.008394
60.742188,0.071191
60.937500,0.136388
61.132812,0.230221
61.328125,0.220544
61.523438,0.188022
61.718750,0.305710
61.914062,0.179729
62.109375,0.012517
62.304688,0.017775
62.500000,0.091095
62.695312,0.340345
62.890625,0.222317
63.085938,0.263586
63.281250,0.060327
63.476562,0.099795
63.671875,0.092771
63.867188,0.400634
64.062500,0.109718
64.257812,0.377888
64.453125,0.267028
64.648438,0.135017
64.843750,0.422642
65.039062,0.015218
65.234375,0.104396
65.429688,0.012724
65.625000,0.204846
65.820312,0.003802
66.015625,0.012108
66.210938,0.041365
66.406250,0.115375
66.601562,0.342856
66.796875,0.426577
66.992188,0.085294
67.187500,0.480911
67.382812,0.315440
67.578125,0.041082
67.773438,0.177441
67.968750,0.109921
68.164062,0.377779
68.359375,0.184578
68.554688,0.025613
68.750000,0.199939
68.945312,0.132309
69.140625,0.138768
69.335938,0.102432
69.531250,0.034677
69.726562,0.043020
69.921875,0.112928
70.117188,0.027710
70.312500,0.301677
70.507812,0.072231
70.703125,0.332323
70.898438,0.396127
71.093750,0.099166
71.289062,0.036647
71.484375,0.005358
71.679688,0.366277
71.875000,0.074571
72.070312,0.249556
72.265625,0.367241
72.460938,0.187195
72.656250,0.398415
72.851562,0.177702
73.046875,0.014013
73.242188,0.057859
73.437500,0.067005
73.632812,0.038807
73.828125,0.143103
74.023438,0.038035
74.218750,0.017856
74.414062,0.071308
74.609375,0.039843
74.804688,0.018988
75.000000,0.177649
75.195312,0.155982
75.390625,0.161192
75.585938,0.028931
75.781250,0.009693
75.976562,0.084090
76.171875,0.018620
76.367188,0.043032
76.562500,0.202341
76.757812,0.295313
76.953125,0.043183
77.148438,0.070897
77.343750,0.045215
77.539062,0.033614
77.734375,0.041365
77.929688,0.178447
78.125000,0.164606
78.320312,0.039433
78.515625,0.139021
78.710938,0.450832
78.906250,0.150672
79.101562,0.005372
79.296875,0.041674
79.492188,0.131154
79.687500,0.350364
79.882812,0.235333
80.078125,0.010988
80.273438,0.383218
80.468750,0.269987
80.664062,0.113570
80.859375,0.280025
81.054688,0.026255
81.250000,0.229883
81.445312,0.317436
81.640625,0.047199
81.835938,0.402607
82.031250,0.234973
82.226562,0.050006
82.421875,0.040826
82.617188,0.164345
82.812500,0.112648
83.007812,0.180596
83.203125,0.138079
83.398438,0.109969
83.593750,0.137035
83.789062,0.023255
83.984375,0.016266
84.179688,0.318222
84.375000,0.119278
84.570312,0.016499
84.765625,0.124306
84.960938,0.053301
85.156250,0.139731
85.351562,0.264811
85.546875,0.017075
85.742188,0.381553
85.937500,0.160611
86.132812,0.078169
86.328125,0.626452
86.523438,0.399812
86.718750,0.141165
86.914062,0.077562
87.109375,0.094604
87.304688,0.146255
87.500000,0.055257
87.695312,0.071467
87.890625,0.118778
88.085938,0.244701
88.281250,0.000425
88.476562,0.058170
88.671875,0.343021
88.867188,0.040556
89.062500,0.081554
89.257812,0.091409
89.453125,0.513810
89.648438,0.015452
89.843750,0.275553
90.039062,0.068958
90.234375,0.094309
90.429688,0.400130
90.625000,0.095695
90.820312,0.007413
91.015625,0.120639
91.210938,0.070014
91.406250,0.559781
91.601562,0.125990
91.796875,0.063830
91.992188,0.205292
92.187500,0.533061
92.382812,0.387031
92.578125,0.271188
92.773438,0.348396
92.968750,0.403408
93.164062,0.070261
93.359375,0.109168
93.554688,0.316244
93.750000,0.271333
93.945312,0.225528
94.140625,0.154766
94.335938,0.013607
94.531250,0.034011
94.726562,0.129680
94.921875,0.081874
95.117188,0.018671
95.312500,0.307652
95.507812,0.109475
95.703125,0.315570
95.898438,0.109738
96.093750,0.049403
96.289062,0.261850
96.484375,0.268816
96.679688,0.071213
96.875000,0.131791
97.070312,0.211416
97.265625,0.087386
97.460938,0.121441
97.656250,0.270660
97.851562,0.150092
98.046875,0.689439
98.242188,0.918594
98.437500,0.794275
98.632812,0.045149
98.828125,0.202956
99.023438,0.252863
99.218750,0.314474
99.414062,0.069873
99.609375,0.580491
99.804688,0.155790
100.000000,0.123208
100.195312,0.365117
100.390625,0.003241
100.585938,0.269300
100.781250,0.157450
100.976562,0.418721
101.171875,0.021875
101.367188,0.072986
101.562500,0.026813
101.757812,0.620226
101.953125,0.286769
102.148438,0.109823
102.343750,0.057785
102.539062,0.206953
102.734375,0.071830
102.929688,0.048130
103.125000,0.187427
103.320312,0.164124
103.515625,0.056563
103.710938,0.052515
103.906250,0.051687
104.101562,0.088854
104.296875,0.213904
104.492188,0.025021
104.687500,0.011443
104.882812,0.045934
105.078125,0.419827
105.273438,0.232179
105.468750,0.043942
105.664062,0.085332
105.859375,0.195559
106.054688,0.347225
106.250000,0.219113
106.445312,0.069809
106.640625,0.064943
106.835938,0.030176
107.031250,0.058065
107.226562,0.102184
107.421875,0.017083
107.617188,0.045570
107.812500,0.020944
108.007812,0.017320
108.203125,0.009495
108.398438,0.174842
108.593750,0.053058
108.789062,0.181720
108.984375,0.064969
109.179688,0.328865
109.375000,0.441870
109.570312,0.193207
109.765625,0.327408
109.960938,0.447925
110.156250,0.083949
110.351562,0.420690
110.546875,0.309488
110.742188,0.142789
110.937500,0.045850
111.132812,0.119368
111.328125,0.098916
111.523438,0.009775
111.718750,0.071808
111.914062,0.246035
112.109375,0.133419
112.304688,0.108785
112.500000,0.013373
112.695312,0.111137
112.890625,0.017290
113.085938,0.313990
113.281250,0.181049
113.476562,0.121756
113.671875,0.215744
113.867188,0.349307
114.062500,0.316177
114.257812,0.011094
114.453125,0.150262
114.648438,0.253363
114.843750,0.216650
115.039062,0.033389
115.234375,0.064160
115.429688,0.395200
115.625000,0.518808
115.820312,0.246118
116.015625,0.269676
116.210938,0.324802
116.406250,0.392798
116.601562,0.546601
116.796875,0.495559
116.992188,0.043326
117.187500,0.084970
117.382812,0.192672
117.578125,0.207389
117.773438,0.002723
117.968750,0.132824
118.164062,0.086668
118.359375,0.328826
118.554688,0.037983
118.750000,0.159541
118.945312,0.674817
119.140625,0.199018
119.335938,0.163603
119.531250,0.109417
119.726562,0.131631
119.921875,0.629670
120.117188,0.748607
120.312500,0.431380
120.507812,0.331277
120.703125,0.193567
120.898438,0.097860
121.093750,0.004776
121.289062,0.183253
121.484375,0.074679
121.679688,0.130153
121.875000,0.186376
122.070312,0.247042
122.265625,0.089867
122.460938,0.279943
122.656250,0.085041
122.851562,0.060787
123.046875,0.495887
123.242188,0.079301
123.437500,0.164743
123.632812,0.154546
123.828125,0.054243
124.023438,0.188539
124.218750,0.306061
124.414062,0.248415
124.609375,0.267031
124.804688,0.027180
125.000000,0.130754
125.195312,0.466494
125.390625,0.273922
125.585938,0.100905
125.781250,0.193235
125.976562,0.092213
126.171875,0.416657
126.367188,0.659563
126.562500,0.284195
126.757812,0.323656
126.953125,0.390039
127.148438,0.153099
127.343750,0.163848
127.539062,0.157041
127.734375,0.072506
127.929688,0.004122
128.125000,0.146866
128.320312,0.426707
128.515625,0.129618
128.710938,0.340405
128.906250,0.349178
129.101562,0.095448
129.296875,0.302806
129.492188,0.414694
129.687500,0.115695
129.882812,0.088271
130.078125,0.119365
130.273438,0.032009
130.468750,0.040072
130.664062,0.002765
130.859375,0.078395
131.054688,0.178159
131.250000,0.218596
131.445312,0.171689
131.640625,0.044716
131.835938,0.284571
132.031250,0.108692
132.226562,0.318524
132.421875,0.163161
132.617188,0.489835
132.812500,0.115403
133.007812,0.110431
133.203125,0.141230
133.398438,0.004042
133.593750,0.073369
133.789062,0.068790
133.984375,0.137798
134.179688,0.490838
134.375000,0.478758
134.570312,0.467827
134.765625,0.028977
134.960938,0.133186
135.156250,0.033024
135.351562,0.235739
135.546875,0.019862
135.742188,0.232619
135.937500,0.198272
136.132812,0.070785
136.328125,0.322042
136.523438,0.036135
136.718750,0.276899
136.914062,0.075832
137.109375,0.073351
137.304688,0.400569
137.500000,0.489100
137.695312,0.539797
137.890625,0.650084
138.085938,0.761622
138.281250,0.752209
138.476562,0.259173
138.671875,0.147060
138.867188,0.028501
139.062500,0.455509
139.257812,0.542000
139.453125,0.305355
139.648438,0.036863
139.843750,0.205971
140.039062,0.265319
140.234375,0.111450
140.429688,0.170885
140.625000,0.149912
140.820312,0.124971
141.015625,0.515094
141.210938,0.268261
141.406250,0.029097
141.601562,0.180006
141.796875,0.107032
141.992188,0.082341
142.187500,0.289973
142.382812,0.328096
142.578125,0.069195
142.773438,0.017831
142.968750,0.002934
143.164062,0.120919
143.359375,0.075929
143.554688,0.017382
143.750000,0.011940
143.945312,0.168745
144.140625,0.149804
144.335938,0.006041
144.531250,0.085708
144.726562,0.137180
144.921875,0.632697
145.117188,0.407872
145.312500,0.126308
145.507812,0.030460
145.703125,0.383202
145.898438,0.134881
146.093750,0.043138
146.289062,0.128346
146.484375,0.033684
146.679688,0.243780
146.875000,0.502545
147.070312,0.000945
147.265625,0.398866
147.460938,0.063069
147.656250,0.022548
147.851562,0.780269
148.046875,0.798731
148.242188,0.033397
148.437500,0.098939
148.632812,0.089577
148.828125,0.345826
149.023438,0.265557
149.218750,0.389455
149.414062,0.261630
149.609375,0.210238
149.804688,0.383228
150.000000,0.273843
150.195312,0.260368
150.390625,0.009411
150.585938,0.201171
150.781250,0.356482
150.976562,0.002759
151.171875,0.109147
151.367188,0.127328
151.562500,0.077027
151.757812,0.144559
151.953125,0.106029
152.148438,0.386602
152.343750,0.234223
152.539062,0.394524
152.734375,0.230665
152.929688,0.430911
153.125000,0.602513
153.320312,0.504643
153.515625,0.350254
153.710938,0.301415
153.906250,0.131084
154.101562,0.263327
154.296875,0.121387
154.492188,0.285013
154.687500,0.124637
154.882812,0.419941
155.078125,0.499534
155.273438,0.058402
155.468750,0.167571
155.664062,0.001189
155.859375,0.674312
156.054688,0.171963
156.250000,0.636475
156.445312,0.318876
156.640625,0.172860
156.835938,0.513335
157.031250,0.411533
157.226562,0.523250
157.421875,0.186992
157.617188,0.276586
157.812500,0.114551
158.007812,0.132466
158.203125,0.120042
158.398438,0.001657
158.593750,0.132581
158.789062,0.022846
158.984375,0.027550
159.179688,0.114300
159.375000,0.088299
159.570312,0.130423
159.765625,0.513438
159.960938,0.069116
160.156250,0.049471
160.351562,0.160545
160.546875,0.168440
160.742188,0.242958
160.937500,0.074778
161.132812,0.014876
161.328125,0.144854
161.523438,0.166653
161.718750,0.197412
161.914062,0.257492
162.109375,0.201776
162.304688,0.037473
162.500000,0.100039
162.695312,0.022002
162.890625,0.075548
163.085938,0.293089
163.281250,0.035361
163.476562,0.458729
163.671875,0.169967
163.867188,0.262074
164.062500,0.196728
164.257812,0.305575
164.453125,0.334374
164.648438,0.048664
164.843750,0.071921
165.039062,0.163537
165.234375,0.006044
165.429688,0.009014
165.625000,0.258997
165.820312,0.349867
166.015625,0.030080
166.210938,0.069241
166.406250,0.131653
166.601562,0.221545
166.796875,0.019915
166.992188,0.063392
167.187500,0.471892
167.382812,0.502823
167.578125,0.183073
167.773438,0.382926
167.968750,0.106805
168.164062,0.326351
168.359375,0.080723
168.554688,0.042709
168.750000,0.044075
168.945312,0.045544
169.140625,0.125362
169.335938,0.426228
169.531250,0.323032
169.726562,0.364480
169.921875,0.123993
170.117188,0.181913
170.312500,0.532830
170.507812,0.404697
170.703125,0.093196
170.898438,0.587041
171.093750,0.541504
171.289062,0.137420
171.484375,0.079498
171.679688,0.061608
171.875000,0.079694
172.070312,0.310475
172.265625,0.042865
172.460938,0.080259
172.656250,0.088949
172.851562,0.008382
173.046875,0.158989
173.242188,0.015948
173.437500,0.102326
173.632812,0.347110
173.828125,0.231247
174.023438,0.078340
174.218750,0.045564
174.414062,0.097551
174.609375,0.324566
174.804688,0.402040
175.000000,0.075576
175.195312,0.083502
175.390625,0.252597
175.585938,0.115564
175.781250,0.043191
175.976562,0.504406
176.171875,0.314493
176.367188,0.353699
176.562500,0.015396
176.757812,0.081341
176.953125,0.115980
177.148438,0.205821
177.343750,0.245281
177.539062,0.133950
177.734375,0.179851
177.929688,0.165540
178.125000,0.266820
178.320312,0.185769
178.515625,0.047075
178.710938,0.031390
178.906250,0.258022
179.101562,0.415945
179.296875,0.252914
179.492188,0.386044
179.687500,0.200242
179.882812,0.265407
180.078125,0.392001
180.273438,0.311011
180.468750,0.099210
180.664062,0.075260
180.859375,0.022540
181.054688,0.097600
181.250000,0.072971
181.445312,0.096764
181.640625,0.169757
181.835938,0.202902
182.031250,0.189172
182.226562,0.159421
182.421875,0.296945
182.617188,0.284309
182.812500,0.059611
183.007812,0.159662
183.203125,0.292072
183.398438,0.135604
183.593750,0.142925
183.789062,0.085428
183.984375,0.230405
184.179688,0.358208
184.375000,0.012739
184.570312,0.017392
184.765625,0.186686
184.960938,0.158272
185.156250,0.317702
185.351562,0.279559
185.546875,0.204550
185.742188,0.122832
185.937500,0.072537
186.132812,0.003461
186.328125,0.001674
186.523438,0.011858
186.718750,0.203152
186.914062,0.506911
187.109375,0.182459
187.304688,0.232172
187.500000,0.165810
187.695312,0.275874
187.890625,0.032184
188.085938,0.141461
188.281250,0.012376
188.476562,0.178258
188.671875,0.255771
188.867188,0.464317
189.062500,0.101734
189.257812,0.230902
189.453125,0.016270
189.648438,0.175617
189.843750,0.251627
190.039062,0.079319
190.234375,0.119556
190.429688,0.209818
190.625000,0.216258
190.820312,0.132961
191.015625,0.005323
191.210938,0.008581
191.406250,0.147258
191.601562,0.166742
191.796875,0.005003
191.992188,0.005322
192.187500,0.015360
192.382812,0.150736
192.578125,0.091170
192.773438,0.396100
192.968750,0.040744
193.164062,0.102549
193.359375,0.249545
193.554688,0.283588
193.750000,0.123540
193.945312,0.278361
194.140625,0.032250
194.335938,0.049183
194.531250,0.093925
194.726562,0.153128
194.921875,0.104378
195.117188,0.052799
195.312500,0.027657
195.507812,0.079679
195.703125,0.065578
195.898438,0.070755
196.093750,0.103672
196.289062,0.366172
196.484375,0.083029
196.679688,0.069944
196.875000,0.012920
197.070312,0.151287
197.265625,0.123671
197.460938,0.108920
197.656250,0.023049
197.851562,0.135724
198.046875,0.342419
198.242188,0.245654
198.437500,0.435303
198.632812,0.144111
198.828125,0.322892
199.023438,0.776466
199.218750,0.062497
199.414062,0.074375
199.609375,0.034911
199.804688,0.055669
200.000000,0.047889
