freq_hz,coherence
0.000000,0.007406
3.906250,0.017215
7.812500,0.016866
11.718750,0.012345
15.625000,0.003505
19.531250,0.014857
23.437500,0.016541
27.343750,0.026270
31.250000,0.011703
35.156250,0.002387
39.062500,0.031954
42.968750,0.001010
46.875000,0.010857
50.781250,0.006107
54.687500,0.011970
58.593750,0.003451
62.500000,0.022480
66.406250,0.026887
70.312500,0.048818
74.218750,0.087334
78.125000,0.042949
82.031250,0.027903
85.937500,0.026220
89.843750,0.016577
93.750000,0.006046
97.656250,0.017544
101.562500,0.014218
105.468750,0.007364
109.375000,0.022956
113.281250,0.001005
117.187500,0.046400
121.093750,0.050004
125.000000,0.016570
128.906250,0.001810
132.812500,0.004373
136.718750,0.004279
140.625000,0.003367
144.531250,0.000096
148.437500,0.001281
152.343750,0.007722
156.250000,0.007417
160.156250,0.013728
164.062500,0.027252
167.968750,0.008397
171.875000,0.016437
175.781250,0.032254
179.687500,0.018201
183.593750,0.014272
187.500000,0.006418
191.406250,0.016940
195.312500,0.017295
199.218750,0.005435
203.125000,0.002295
207.031250,0.008809
210.937500,0.001635
214.843750,0.008977
218.750000,0.010991
222.656250,0.030224
226.562500,0.000248
230.468750,0.007103
234.375000,0.002143
238.281250,0.003408
242.187500,0.001027
246.093750,0.003019
250.000000,0.022555
253.906250,0.025629
257.812500,0.010174
261.718750,0.000626
265.625000,0.003468
269.531250,0.014886
273.437500,0.006570
277.343750,0.002580
281.250000,0.001036
285.156250,0.018799
289.062500,0.017708
292.968750,0.005017
296.875000,0.004695
300.781250,0.008884
304.687500,0.009088
308.593750,0.002425
312.500000,0.020265
316.406250,0.012887
320.312500,0.007368
324.218750,0.008388
328.125000,0.001460
332.031250,0.003731
335.937500,0.012352
339.843750,0.016533
343.750000,0.008447
347.656250,0.005811
351.562500,0.001653
355.468750,0.014355
359.375000,0.007746
363.281250,0.002182
367.187500,0.010368
371.093750,0.005609
375.000000,0.001088
378.906250,0.029943
382.812500,0.030339
386.718750,0.012468
390.625000,0.002000
394.531250,0.009978
398.437500,0.006603
402.343750,0.005093
406.250000,0.000077
410.156250,0.009147
414.062500,0.004110
417.968750,0.010674
421.875000,0.001742
425.781250,0.003201
429.687500,0.001672
433.593750,0.011052
437.500000,0.013891
441.406250,0.014659
445.312500,0.001688
449.218750,0.002571
453.125000,0.005734
457.031250,0.002794
460.937500,0.003236
464.843750,0.000653
468.750000,0.011822
472.656250,0.004338
476.562500,0.010459
480.468750,0.004299
484.375000,0.010778
488.281250,0.001189
492.187500,0.000011
496.093750,0.000814
