freq_hz,coherence
0.000000,0.011824
4.882812,0.033092
9.765625,0.020379
14.648438,0.000469
19.531250,0.000809
24.414062,0.001613
29.296875,0.018048
34.179688,0.013283
39.062500,0.006286
43.945312,0.004430
48.828125,0.007133
53.710938,0.000056
58.593750,0.008201
63.476562,0.030745
68.359375,0.018239
73.242188,0.059184
78.125000,0.030913
83.007812,0.042319
87.890625,0.109020
92.773438,0.039423
97.656250,0.020477
102.539062,0.015067
107.421875,0.022647
112.304688,0.000637
117.187500,0.003441
122.070312,0.010545
126.953125,0.038078
131.835938,0.174409
136.718750,0.050975
141.601562,0.036512
146.484375,0.014967
151.367188,0.011426
156.250000,0.000136
161.132812,0.018014
166.015625,0.007410
170.898438,0.002726
175.781250,0.009373
180.664062,0.002701
185.546875,0.002743
190.429688,0.007195
195.312500,0.002217
200.195312,0.001146
205.078125,0.001320
209.960938,0.000531
214.843750,0.011342
219.726562,0.005735
224.609375,0.001531
229.492188,0.000487
234.375000,0.001232
239.257812,0.006080
244.140625,0.003895
249.023438,0.001195
253.906250,0.013114
258.789062,0.001414
263.671875,0.003569
268.554688,0.009429
273.437500,0.004547
278.320312,0.000422
283.203125,0.000785
288.085938,0.007237
292.968750,0.011952
297.851562,0.006996
302.734375,0.001657
307.617188,0.003327
312.500000,0.004268
317.382812,0.006231
322.265625,0.000730
327.148438,0.007163
332.031250,0.001784
336.914062,0.002226
341.796875,0.003967
346.679688,0.016436
351.562500,0.017987
356.445312,0.001089
361.328125,0.002093
366.210938,0.002091
371.093750,0.003859
375.976562,0.005122
380.859375,0.009272
385.742188,0.007978
390.625000,0.001608
395.507812,0.012110
400.390625,0.012810
405.273438,0.007676
410.156250,0.001691
415.039062,0.003925
419.921875,0.003704
424.804688,0.010214
429.687500,0.010806
434.570312,0.003941
439.453125,0.007213
444.335938,0.000313
449.218750,0.003698
454.101562,0.003004
458.984375,0.006757
463.867188,0.021966
468.750000,0.015146
473.632812,0.000058
478.515625,0.002986
483.398438,0.006033
488.281250,0.002527
493.164062,0.000425
498.046875,0.002116
502.929688,0.009587
507.812500,0.008035
512.695312,0.001876
517.578125,0.015266
522.460938,0.018848
527.343750,0.006242
532.226562,0.003571
537.109375,0.008071
541.992188,0.011081
546.875000,0.008392
551.757812,0.014751
556.640625,0.021637
561.523438,0.002308
566.406250,0.001341
571.289062,0.001733
576.171875,0.000635
581.054688,0.015998
585.937500,0.002525
590.820312,0.002846
595.703125,0.000430
600.585938,0.002967
605.468750,0.000492
610.351562,0.000259
615.234375,0.005041
620.117188,0.007703
625.000000,0.011892
629.882812,0.005045
634.765625,0.022191
639.648438,0.003813
644.531250,0.002992
649.414062,0.013033
654.296875,0.012629
659.179688,0.002550
664.062500,0.006638
668.945312,0.022953
673.828125,0.002385
678.710938,0.001676
683.593750,0.003636
688.476562,0.007304
693.359375,0.003085
698.242188,0.003399
703.125000,0.000161
708.007812,0.002844
712.890625,0.002883
717.773438,0.005658
722.656250,0.028178
727.539062,0.000669
732.421875,0.001341
737.304688,0.004704
742.187500,0.000049
747.070312,0.001439
751.953125,0.008470
756.835938,0.004586
761.718750,0.001633
766.601562,0.005431
