freq_hz,psd_real
0.000000,0.000000
0.156250,0.000000
0.312500,0.000000
0.468750,0.000000
0.625000,0.000000
0.781250,0.000000
0.937500,0.000000
1.093750,0.000000
1.250000,0.000000
1.406250,0.000000
1.562500,0.000000
1.718750,0.000000
1.875000,0.000000
2.031250,0.000000
2.187500,0.000000
2.343750,0.000000
2.500000,0.000000
2.656250,0.000000
2.812500,0.000000
2.968750,0.000000
3.125000,0.000000
3.281250,0.000000
3.437500,0.000000
3.593750,0.000000
3.750000,0.000000
3.906250,0.000000
4.062500,0.000000
4.218750,0.000000
4.375000,0.000000
4.531250,0.000000
4.687500,0.000000
4.843750,0.000000
5.000000,0.000000
5.156250,0.000000
5.312500,0.000000
5.468750,0.000000
5.625000,0.000000
5.781250,0.000000
5.937500,0.000000
6.093750,0.000000
6.250000,0.000000
6.406250,0.000000
6.562500,0.000000
6.718750,0.000000
6.875000,0.000000
7.031250,0.000000
7.187500,0.000000
7.343750,0.000000
7.500000,0.000000
7.656250,0.000000
7.812500,0.000000
7.968750,0.000000
8.125000,0.000000
8.281250,0.000000
8.437500,0.000000
8.593750,0.000000
8.750000,0.000000
8.906250,0.000000
9.062500,0.000000
9.218750,0.000000
9.375000,0.000000
9.531250,0.000000
9.687500,0.000000
9.843750,0.000000
10.000000,0.000000
10.156250,0.000000
10.312500,0.000000
10.468750,0.000000
10.625000,0.000000
10.781250,0.000000
10.937500,0.000000
11.093750,0.000000
11.250000,0.000000
11.406250,0.000000
11.562500,0.000000
11.718750,0.000000
11.875000,0.000000
12.031250,0.000000
12.187500,0.000000
12.343750,0.000000
12.500000,0.000000
12.656250,0.000000
12.812500,0.000000
12.968750,0.000000
13.125000,0.000000
13.281250,0.000000
13.437500,0.000000
13.593750,0.000000
13.750000,0.000000
13.906250,0.000000
14.062500,0.000000
14.218750,0.000000
14.375000,0.000000
14.531250,0.000000
14.687500,0.000000
14.843750,0.000000
15.000000,0.000000
15.156250,0.000000
15.312500,0.000000
15.468750,0.000000
15.625000,0.000000
15.781250,0.000000
15.937500,0.000000
16.093750,0.000000
16.250000,0.000000
16.406250,0.000000
16.562500,0.000000
16.718750,0.000000
16.875000,0.000000
17.031250,0.000000
17.187500,0.000000
17.343750,0.000000
17.500000,0.000000
17.656250,0.000000
17.812500,0.000000
17.968750,0.000000
18.125000,0.000000
18.281250,0.000000
18.437500,0.000000
18.593750,0.000000
18.750000,0.000000
18.906250,0.000000
19.062500,0.000000
19.218750,0.000000
19.375000,0.000000
19.531250,0.000000
19.687500,0.000000
19.843750,0.000000
20.000000,0.000000
20.156250,0.000000
20.312500,0.000000
20.468750,0.000000
20.625000,0.000000
20.781250,0.000000
20.937500,0.000000
21.093750,0.000000
21.250000,0.000000
21.406250,0.000000
21.562500,0.000000
21.718750,0.000000
21.875000,0.000000
22.031250,0.000000
22.187500,0.000000
22.343750,0.000000
22.500000,0.000000
22.656250,0.000000
22.812500,0.000000
22.968750,0.000000
23.125000,0.000000
23.281250,0.000000
23.437500,0.000000
23.593750,0.000000
23.750000,0.000000
23.906250,0.000000
24.062500,0.000000
24.218750,0.000000
24.375000,0.000000
24.531250,0.000000
24.687500,0.000000
24.843750,0.000000
25.000000,0.000000
25.156250,0.000000
25.312500,0.000000
25.468750,0.000000
25.625000,0.000000
25.781250,0.000000
25.937500,0.000000
26.093750,0.000000
26.250000,0.000001
26.406250,0.000000
26.562500,0.000000
26.718750,0.000000
26.875000,0.000000
27.031250,0.000000
27.187500,0.000000
27.343750,0.000000
27.500000,0.000000
27.656250,0.000000
27.812500,0.000000
27.968750,0.000000
28.125000,0.000000
28.281250,0.000000
28.437500,0.000000
28.593750,0.000000
28.750000,0.000000
28.906250,0.000000
29.062500,0.000000
29.218750,0.000000
29.375000,0.000000
29.531250,0.000000
29.687500,0.000000
29.843750,0.000000
30.000000,0.000000
30.156250,0.000000
30.312500,0.000000
30.468750,0.000000
30.625000,0.000000
30.781250,0.000000
30.937500,0.000000
31.093750,0.000000
31.250000,0.000000
31.406250,0.000000
31.562500,0.000000
31.718750,0.000000
31.875000,0.000000
32.031250,0.000000
32.187500,0.000000
32.343750,0.000000
32.500000,0.000001
32.656250,0.000001
32.812500,0.000001
32.968750,0.000001
33.125000,0.000001
33.281250,0.000000
33.437500,0.000000
33.593750,0.000000
33.750000,0.000000
33.906250,0.000000
34.062500,0.000000
34.218750,0.000000
34.375000,0.000000
34.531250,0.000000
34.687500,0.000000
34.843750,0.000000
35.000000,0.000000
35.156250,0.000001
35.312500,0.000001
35.468750,0.000000
35.625000,0.000000
35.781250,0.000001
35.937500,0.000001
36.093750,0.000001
36.250000,0.000001
36.406250,0.000001
36.562500,0.000000
36.718750,0.000000
36.875000,0.000000
37.031250,0.000000
37.187500,0.000001
37.343750,0.000001
37.500000,0.000001
37.656250,0.000001
37.812500,0.000000
37.968750,0.000001
38.125000,0.000001
38.281250,0.000001
38.437500,0.000001
38.593750,0.000001
38.750000,0.000001
38.906250,0.000001
39.062500,0.000001
39.218750,0.000001
39.375000,0.000001
39.531250,0.000001
39.687500,0.000000
39.843750,0.000000
40.000000,0.000001
40.156250,0.000000
40.312500,0.000000
40.468750,0.000000
40.625000,0.000000
40.781250,0.000001
40.937500,0.000001
41.093750,0.000001
41.250000,0.000001
41.406250,0.000001
41.562500,0.000002
41.718750,0.000001
41.875000,0.000001
42.031250,0.000001
42.187500,0.000001
42.343750,0.000001
42.500000,0.000001
42.656250,0.000000
42.812500,0.000001
42.968750,0.000001
43.125000,0.000001
43.281250,0.000002
43.437500,0.000002
43.593750,0.000003
43.750000,0.000006
43.906250,0.000007
44.062500,0.000005
44.218750,0.000003
44.375000,0.000001
44.531250,0.000002
44.687500,0.000002
44.843750,0.000001
45.000000,0.000001
45.156250,0.000001
45.312500,0.000001
45.468750,0.000002
45.625000,0.000003
45.781250,0.000006
45.937500,0.000016
46.093750,0.000031
46.250000,0.000043
46.406250,0.000039
46.562500,0.000022
46.718750,0.000008
46.875000,0.000002
47.031250,0.000002
47.187500,0.000002
47.343750,0.000001
47.500000,0.000002
47.656250,0.000002
47.812500,0.000003
47.968750,0.000003
48.125000,0.000002
48.281250,0.000004
48.437500,0.000003
48.593750,0.000005
48.750000,0.000039
48.906250,0.000109
49.062500,0.000073
49.218750,0.000017
49.375000,0.000079
49.531250,0.000072
49.687500,0.000017
49.843750,0.000007
50.000000,0.000016
50.156250,0.000010
50.312500,0.000005
50.468750,0.000006
50.625000,0.000008
50.781250,0.000005
50.937500,0.000006
51.093750,0.000005
51.250000,0.000002
51.406250,0.000004
51.562500,0.000002
51.718750,0.000001
51.875000,0.000005
52.031250,0.000003
52.187500,0.000003
52.343750,0.000007
52.500000,0.000007
52.656250,0.000007
52.812500,0.000011
52.968750,0.000005
53.125000,0.000009
53.281250,0.000012
53.437500,0.000008
53.593750,0.000008
53.750000,0.000016
53.906250,0.000014
54.062500,0.000018
54.218750,0.000028
54.375000,0.000050
54.531250,0.000131
54.687500,0.000283
54.843750,0.000349
55.000000,0.000344
55.156250,0.000228
55.312500,0.000075
55.468750,0.000019
55.625000,0.000008
55.781250,0.000014
55.937500,0.000011
56.093750,0.000004
56.250000,0.000005
56.406250,0.000014
56.562500,0.000010
56.718750,0.000005
56.875000,0.000008
57.031250,0.000005
57.187500,0.000010
57.343750,0.000022
57.500000,0.000043
57.656250,0.000076
57.812500,0.000093
57.968750,0.000121
58.125000,0.000169
58.281250,0.000180
58.437500,0.000161
58.593750,0.000149
58.750000,0.000123
58.906250,0.000063
59.062500,0.000029
59.218750,0.000017
59.375000,0.000015
59.531250,0.000011
59.687500,0.000011
59.843750,0.000031
60.000000,0.000024
60.156250,0.000018
60.312500,0.000014
60.468750,0.000018
60.625000,0.000008
60.781250,0.000012
60.937500,0.000023
61.093750,0.000025
61.250000,0.000011
61.406250,0.000014
61.562500,0.000023
61.718750,0.000013
61.875000,0.000030
62.031250,0.000023
62.187500,0.000011
62.343750,0.000013
62.500000,0.000015
62.656250,0.000020
62.812500,0.000017
62.968750,0.000029
63.125000,0.000044
63.281250,0.000032
63.437500,0.000024
63.593750,0.000020
63.750000,0.000010
63.906250,0.000009
64.062500,0.000016
64.218750,0.000026
64.375000,0.000031
64.531250,0.000062
64.687500,0.000085
64.843750,0.000101
65.000000,0.000161
65.156250,0.000242
65.312500,0.000251
65.468750,0.000226
65.625000,0.000235
65.781250,0.000222
65.937500,0.000209
66.093750,0.000145
66.250000,0.000093
66.406250,0.000080
66.562500,0.000055
66.718750,0.000025
66.875000,0.000012
67.031250,0.000005
67.187500,0.000013
67.343750,0.000022
67.500000,0.000022
67.656250,0.000018
67.812500,0.000021
67.968750,0.000012
68.125000,0.000010
68.281250,0.000017
68.437500,0.000013
68.593750,0.000007
68.750000,0.000010
68.906250,0.000008
69.062500,0.000021
69.218750,0.000017
69.375000,0.000013
69.531250,0.000019
69.687500,0.000026
69.843750,0.000026
70.000000,0.000011
70.156250,0.000021
70.312500,0.000025
70.468750,0.000043
70.625000,0.000066
70.781250,0.000042
70.937500,0.000036
71.093750,0.000065
71.250000,0.000049
71.406250,0.000017
71.562500,0.000022
71.718750,0.000035
71.875000,0.000027
72.031250,0.000029
72.187500,0.000061
72.343750,0.000070
72.500000,0.000041
72.656250,0.000118
72.812500,0.000236
72.968750,0.000223
73.125000,0.000142
73.281250,0.000232
73.437500,0.000637
73.593750,0.000967
73.750000,0.000720
73.906250,0.000333
74.062500,0.000146
74.218750,0.000173
74.375000,0.000142
74.531250,0.000037
74.687500,0.000071
74.843750,0.000085
75.000000,0.000049
75.156250,0.000028
75.312500,0.000027
75.468750,0.000027
75.625000,0.000013
75.781250,0.000032
75.937500,0.000040
76.093750,0.000058
76.250000,0.000039
76.406250,0.000039
76.562500,0.000030
76.718750,0.000024
76.875000,0.000048
77.031250,0.000071
77.187500,0.000053
77.343750,0.000045
77.500000,0.000049
77.656250,0.000031
77.812500,0.000019
77.968750,0.000048
78.125000,0.000048
78.281250,0.000027
78.437500,0.000044
78.593750,0.000048
78.750000,0.000029
78.906250,0.000026
79.062500,0.000024
79.218750,0.000035
79.375000,0.000048
79.531250,0.000048
79.687500,0.000036
79.843750,0.000029
80.000000,0.000054
80.156250,0.000077
80.312500,0.000041
80.468750,0.000028
80.625000,0.000038
80.781250,0.000037
80.937500,0.000015
81.093750,0.000016
81.250000,0.000047
81.406250,0.000038
81.562500,0.000033
81.718750,0.000062
81.875000,0.000065
82.031250,0.000056
82.187500,0.000070
82.343750,0.000072
82.500000,0.000083
82.656250,0.000084
82.812500,0.000124
82.968750,0.000048
83.125000,0.000081
83.281250,0.000102
83.437500,0.000088
83.593750,0.000069
83.750000,0.000091
83.906250,0.000046
84.062500,0.000057
84.218750,0.000051
84.375000,0.000023
84.531250,0.000101
84.687500,0.000065
84.843750,0.000064
85.000000,0.000091
85.156250,0.000072
85.312500,0.000058
85.468750,0.000031
85.625000,0.000035
85.781250,0.000043
85.937500,0.000078
86.093750,0.000068
86.250000,0.000049
86.406250,0.000105
86.562500,0.000153
86.718750,0.000100
86.875000,0.000149
87.031250,0.000183
87.187500,0.000711
87.343750,0.001461
87.500000,0.001666
87.656250,0.001391
87.812500,0.000716
87.968750,0.000359
88.125000,0.000236
88.281250,0.000219
88.437500,0.000300
88.593750,0.000154
88.750000,0.000082
88.906250,0.000135
89.062500,0.000105
89.218750,0.000047
89.375000,0.000031
89.531250,0.000077
89.687500,0.000124
89.843750,0.000040
90.000000,0.000028
90.156250,0.000098
90.312500,0.000055
90.468750,0.000031
90.625000,0.000063
90.781250,0.000073
90.937500,0.000059
91.093750,0.000082
91.250000,0.000058
91.406250,0.000135
91.562500,0.000146
91.718750,0.000074
91.875000,0.000123
92.031250,0.000554
92.187500,0.001409
92.343750,0.002237
92.500000,0.002116
92.656250,0.001165
92.812500,0.000385
92.968750,0.000126
93.125000,0.000171
93.281250,0.000271
93.437500,0.000278
93.593750,0.000218
93.750000,0.000110
93.906250,0.000047
94.062500,0.000070
94.218750,0.000088
94.375000,0.000053
94.531250,0.000058
94.687500,0.000052
94.843750,0.000041
95.000000,0.000059
95.156250,0.000147
95.312500,0.000118
95.468750,0.000077
95.625000,0.000133
95.781250,0.000120
95.937500,0.000114
96.093750,0.000145
96.250000,0.000090
96.406250,0.000073
96.562500,0.000122
96.718750,0.000212
96.875000,0.000086
97.031250,0.000241
97.187500,0.000470
97.343750,0.000624
97.500000,0.000499
97.656250,0.001214
97.812500,0.004307
97.968750,0.005118
98.125000,0.000585
98.281250,0.007952
98.437500,0.009855
98.593750,0.002635
98.750000,0.000657
98.906250,0.000309
99.062500,0.000540
99.218750,0.000486
99.375000,0.000380
99.531250,0.000273
99.687500,0.000376
