freq_hz,lsd
0.000000,4.068565
0.156250,3.206584
0.312500,2.784401
0.468750,2.370710
0.625000,2.272056
0.781250,2.177790
0.937500,1.354025
1.093750,1.540646
1.250000,2.170738
1.406250,3.341013
1.562500,2.570035
1.718750,2.767684
1.875000,2.185976
2.031250,2.008112
2.187500,2.145176
2.343750,2.134985
2.500000,2.189620
2.656250,2.310637
2.812500,1.771189
2.968750,1.510608
3.125000,1.627578
3.281250,2.107805
3.437500,1.876998
3.593750,1.281440
3.750000,1.216265
3.906250,1.071391
4.062500,1.472394
4.218750,1.117384
4.375000,1.357115
4.531250,1.109580
4.687500,0.921095
4.843750,0.579718
5.000000,1.174249
5.156250,1.520187
5.312500,1.501294
5.468750,1.343995
5.625000,1.184361
5.781250,1.195281
5.937500,1.279835
6.093750,1.498536
6.250000,1.030258
6.406250,0.954143
6.562500,1.221370
6.718750,1.064395
6.875000,1.184529
7.031250,1.402333
7.187500,1.633370
7.343750,1.906407
7.500000,2.032655
7.656250,1.663834
7.812500,1.039458
7.968750,0.939279
8.125000,1.124900
8.281250,1.157128
8.437500,1.424811
8.593750,1.075438
8.750000,0.668018
8.906250,1.168234
9.062500,2.534506
9.218750,1.493924
9.375000,1.720817
9.531250,1.399294
9.687500,1.096379
9.843750,1.427581
10.000000,1.438017
10.156250,2.457796
10.312500,2.171636
10.468750,1.891675
10.625000,1.591828
10.781250,1.704055
10.937500,1.709816
11.093750,1.565158
11.250000,1.782788
11.406250,1.242749
11.562500,1.696049
11.718750,2.265147
11.875000,2.015964
12.031250,1.947259
12.187500,1.613687
12.343750,1.870890
12.500000,1.633023
12.656250,2.276907
12.812500,2.409107
12.968750,1.436007
13.125000,1.873746
13.281250,1.460775
13.437500,1.345615
13.593750,1.429340
13.750000,2.004675
13.906250,1.635838
14.062500,1.101892
14.218750,1.347224
14.375000,1.509157
14.531250,1.708598
14.687500,1.414275
14.843750,1.668206
15.000000,2.133634
15.156250,2.791165
15.312500,2.342788
15.468750,1.725378
15.625000,1.373157
15.781250,1.324963
15.937500,1.559539
16.093750,1.502937
16.250000,1.130110
16.406250,1.470285
16.562500,1.504837
16.718750,1.815024
16.875000,1.855713
17.031250,2.153713
17.187500,1.937991
17.343750,1.705891
17.500000,1.420898
17.656250,1.665825
17.812500,2.057441
17.968750,1.647442
18.125000,1.846391
18.281250,1.765372
18.437500,1.139206
18.593750,1.376293
18.750000,1.339486
18.906250,1.405592
19.062500,2.012246
19.218750,1.570214
19.375000,1.539600
