freq_hz,coherence
0.000000,0.033496
0.625000,0.145971
1.250000,0.107581
1.875000,0.135360
2.500000,0.048858
3.125000,0.036767
3.750000,0.082462
4.375000,0.031169
5.000000,0.027660
5.625000,0.058701
6.250000,0.007751
6.875000,0.003802
7.500000,0.089496
8.125000,0.115925
8.750000,0.153927
9.375000,0.053339
10.000000,0.004040
10.625000,0.201686
11.250000,0.049077
11.875000,0.037927
12.500000,0.041840
13.125000,0.007450
13.750000,0.111058
14.375000,0.036234
15.000000,0.003926
15.625000,0.074858
16.250000,0.030561
16.875000,0.032342
17.500000,0.037305
18.125000,0.029095
18.750000,0.006943
19.375000,0.045747
20.000000,0.016056
20.625000,0.026071
21.250000,0.007420
21.875000,0.020652
22.500000,0.051387
23.125000,0.044231
23.750000,0.005098
24.375000,0.103309
25.000000,0.002223
25.625000,0.022977
26.250000,0.056901
26.875000,0.027719
27.500000,0.168367
28.125000,0.059268
28.750000,0.029319
29.375000,0.088792
30.000000,0.035692
30.625000,0.001617
31.250000,0.070136
31.875000,0.063126
32.500000,0.027122
33.125000,0.017820
33.750000,0.030269
34.375000,0.005402
35.000000,0.003674
35.625000,0.013571
36.250000,0.119374
36.875000,0.081213
37.500000,0.001937
38.125000,0.072400
38.750000,0.032288
39.375000,0.104091
40.000000,0.006599
40.625000,0.056897
41.250000,0.097284
41.875000,0.029421
42.500000,0.043080
43.125000,0.064752
43.750000,0.092724
44.375000,0.072448
45.000000,0.037403
45.625000,0.065913
46.250000,0.120188
46.875000,0.060839
47.500000,0.015367
48.125000,0.021477
48.750000,0.011180
49.375000,0.004191
50.000000,0.006247
50.625000,0.000424
51.250000,0.076399
51.875000,0.035871
52.500000,0.040585
53.125000,0.001645
53.750000,0.166211
54.375000,0.195454
55.000000,0.100367
55.625000,0.069342
56.250000,0.099959
56.875000,0.044044
57.500000,0.085938
58.125000,0.004604
58.750000,0.036198
59.375000,0.051226
60.000000,0.042988
60.625000,0.000542
61.250000,0.004384
61.875000,0.051807
62.500000,0.009125
63.125000,0.031785
63.750000,0.041892
64.375000,0.005337
65.000000,0.000965
65.625000,0.000345
66.250000,0.011085
66.875000,0.090014
67.500000,0.173958
68.125000,0.186477
68.750000,0.172630
69.375000,0.178030
70.000000,0.094021
70.625000,0.036847
71.250000,0.009839
71.875000,0.004717
72.500000,0.128820
73.125000,0.057592
73.750000,0.016853
74.375000,0.147681
75.000000,0.007355
75.625000,0.026184
76.250000,0.034983
76.875000,0.135118
77.500000,0.006418
78.125000,0.086134
78.750000,0.130766
79.375000,0.044137
80.000000,0.027720
80.625000,0.001665
81.250000,0.004761
81.875000,0.013501
82.500000,0.013246
83.125000,0.000543
83.750000,0.001003
84.375000,0.019343
85.000000,0.115049
85.625000,0.001753
86.250000,0.037767
86.875000,0.044850
87.500000,0.013114
88.125000,0.000804
88.750000,0.021429
89.375000,0.021118
90.000000,0.034520
90.625000,0.038925
91.250000,0.036219
91.875000,0.107165
92.500000,0.049407
93.125000,0.001498
93.750000,0.026518
94.375000,0.021078
95.000000,0.048637
95.625000,0.017476
96.250000,0.004477
96.875000,0.003065
97.500000,0.001221
98.125000,0.000513
98.750000,0.001067
99.375000,0.006680
100.000000,0.028032
100.625000,0.036006
101.250000,0.007729
101.875000,0.027745
102.500000,0.030333
103.125000,0.151716
103.750000,0.027576
104.375000,0.075893
105.000000,0.065835
105.625000,0.134291
106.250000,0.067197
106.875000,0.024413
107.500000,0.014145
108.125000,0.008535
108.750000,0.024117
109.375000,0.128474
110.000000,0.181371
110.625000,0.188171
111.250000,0.001291
111.875000,0.057620
112.500000,0.050141
113.125000,0.001245
113.750000,0.048621
114.375000,0.007514
115.000000,0.024062
115.625000,0.004274
116.250000,0.071128
116.875000,0.048907
117.500000,0.355141
118.125000,0.051571
118.750000,0.059489
119.375000,0.099983
120.000000,0.103178
120.625000,0.008424
121.250000,0.050542
121.875000,0.025755
122.500000,0.026666
123.125000,0.010853
123.750000,0.028454
124.375000,0.085320
125.000000,0.022151
125.625000,0.048612
126.250000,0.057818
126.875000,0.108390
127.500000,0.057789
128.125000,0.024467
128.750000,0.022835
129.375000,0.009167
130.000000,0.001397
130.625000,0.002140
131.250000,0.002683
131.875000,0.000064
132.500000,0.000091
133.125000,0.041295
133.750000,0.050164
134.375000,0.029844
135.000000,0.014685
135.625000,0.005162
136.250000,0.046474
136.875000,0.050873
137.500000,0.027430
138.125000,0.071007
138.750000,0.005121
139.375000,0.041194
140.000000,0.005836
140.625000,0.018070
141.250000,0.014796
141.875000,0.011184
142.500000,0.024073
143.125000,0.033945
143.750000,0.030483
144.375000,0.012591
145.000000,0.090679
145.625000,0.012722
146.250000,0.071339
146.875000,0.003362
147.500000,0.014700
148.125000,0.004772
148.750000,0.043798
149.375000,0.027315
150.000000,0.000359
150.625000,0.004308
151.250000,0.038626
151.875000,0.021490
152.500000,0.058501
153.125000,0.015782
153.750000,0.015762
154.375000,0.137506
155.000000,0.083661
155.625000,0.025499
156.250000,0.014496
156.875000,0.012018
157.500000,0.068672
158.125000,0.156435
158.750000,0.103636
