freq_hz,lsd
167.236328,1.574894
168.457031,1.412905
169.677734,1.461170
170.898438,1.193395
172.119141,1.246718
173.339844,1.480776
174.560547,1.568449
175.781250,1.539514
177.001953,1.362596
178.222656,1.204594
179.443359,1.228026
180.664062,1.406208
181.884766,1.215793
183.105469,1.276748
184.326172,1.274354
185.546875,1.317542
186.767578,1.364247
187.988281,1.229616
189.208984,1.048496
190.429688,1.017130
191.650391,1.147653
192.871094,1.141943
194.091797,1.107939
195.312500,1.170808
196.533203,1.418525
197.753906,1.340261
198.974609,1.117277
200.195312,1.233687
201.416016,1.219775
202.636719,1.164910
203.857422,1.112299
205.078125,1.188353
206.298828,1.217811
207.519531,1.220413
208.740234,1.155588
209.960938,0.993174
211.181641,1.168316
212.402344,1.212380
213.623047,1.199112
214.843750,1.204760
216.064453,1.241636
217.285156,1.278110
218.505859,1.345335
219.726562,1.473099
220.947266,1.382942
222.167969,1.242462
223.388672,1.096392
224.609375,1.090456
225.830078,1.173765
227.050781,1.143286
228.271484,1.107184
229.492188,1.083760
230.712891,1.218901
231.933594,1.327380
233.154297,1.366121
234.375000,1.247217
235.595703,1.196045
236.816406,1.131327
238.037109,1.199857
239.257812,1.004825
240.478516,1.121175
241.699219,1.196923
242.919922,1.164770
244.140625,1.143953
245.361328,1.304496
246.582031,1.450324
247.802734,1.206285
249.023438,1.102276
250.244141,1.172760
251.464844,1.083763
252.685547,1.238274
253.906250,1.204159
255.126953,1.346985
256.347656,1.321969
257.568359,1.327699
258.789062,1.319031
260.009766,1.215090
261.230469,1.340644
262.451172,1.327118
263.671875,1.316534
264.892578,1.417180
266.113281,1.226843
267.333984,1.127456
268.554688,1.264008
269.775391,1.071445
270.996094,1.181371
272.216797,1.171530
273.437500,1.195453
274.658203,1.195662
275.878906,1.225712
277.099609,1.137604
278.320312,1.310294
279.541016,1.233340
280.761719,1.062356
281.982422,1.090096
283.203125,1.092161
284.423828,1.021861
285.644531,0.978053
286.865234,1.027987
288.085938,1.179137
289.306641,1.011208
290.527344,1.065137
291.748047,1.119268
292.968750,1.302994
294.189453,1.381034
295.410156,1.307627
296.630859,1.369136
297.851562,1.407111
299.072266,1.306975
300.292969,1.182626
301.513672,1.214628
302.734375,1.114211
303.955078,1.078927
305.175781,0.929691
306.396484,1.072124
307.617188,1.088039
308.837891,1.188938
310.058594,1.304020
311.279297,1.075614
312.500000,1.124564
313.720703,1.182808
314.941406,1.351782
316.162109,1.251802
317.382812,1.278786
318.603516,1.102296
319.824219,0.990547
321.044922,1.008087
322.265625,1.108733
323.486328,1.220418
324.707031,1.173384
325.927734,1.348528
327.148438,1.312795
328.369141,1.406373
329.589844,1.163154
330.810547,1.249343
332.031250,1.356137
333.251953,1.188928
334.472656,1.273218
335.693359,1.095103
336.914062,1.326526
338.134766,1.087421
339.355469,1.249527
340.576172,1.129724
341.796875,1.170811
343.017578,0.981498
344.238281,1.139662
345.458984,1.174645
346.679688,1.263159
347.900391,1.278327
349.121094,1.229224
350.341797,1.316880
351.562500,1.280921
352.783203,1.395109
354.003906,1.392121
355.224609,1.455042
356.445312,1.311232
357.666016,1.118101
358.886719,1.151801
360.107422,1.252993
361.328125,1.147064
362.548828,1.268504
363.769531,1.190115
364.990234,0.998402
366.210938,1.135029
367.431641,1.314539
368.652344,1.124555
369.873047,1.139502
371.093750,1.298596
372.314453,1.269156
373.535156,1.245581
374.755859,1.141715
375.976562,1.332934
377.197266,1.180380
378.417969,0.963867
379.638672,1.132485
380.859375,1.129626
382.080078,1.295396
383.300781,1.086877
384.521484,1.129485
385.742188,1.176550
386.962891,1.194297
388.183594,1.062132
389.404297,1.074886
390.625000,1.194008
391.845703,1.253196
393.066406,1.565877
394.287109,1.509331
395.507812,1.386751
396.728516,1.395166
397.949219,1.448221
399.169922,1.358743
400.390625,1.223566
401.611328,1.217599
402.832031,1.152366
404.052734,1.118675
405.273438,1.148581
406.494141,1.098016
407.714844,1.123110
408.935547,1.079570
410.156250,1.186744
411.376953,1.193148
412.597656,1.093615
413.818359,1.100014
415.039062,1.067263
416.259766,0.949657
417.480469,1.168106
418.701172,0.998952
419.921875,1.008319
421.142578,1.088912
422.363281,1.032401
423.583984,0.966343
424.804688,0.998531
426.025391,1.164605
427.246094,1.179579
428.466797,1.069443
429.687500,0.887531
430.908203,1.017855
432.128906,1.177676
433.349609,1.158268
434.570312,1.168833
435.791016,1.125177
437.011719,1.260661
438.232422,1.319298
439.453125,1.371884
440.673828,1.399421
441.894531,1.404537
443.115234,1.430631
444.335938,1.496752
445.556641,1.616241
446.777344,1.368251
447.998047,1.344303
449.218750,1.454395
450.439453,1.404578
451.660156,1.353117
452.880859,1.176388
454.101562,1.173137
455.322266,1.217723
456.542969,1.247078
457.763672,1.180674
458.984375,1.113924
460.205078,1.027457
461.425781,1.154070
462.646484,1.151742
463.867188,1.165723
465.087891,1.068945
466.308594,1.167610
467.529297,1.222957
468.750000,1.235853
469.970703,1.240666
471.191406,1.294778
472.412109,1.266168
473.632812,1.138379
474.853516,1.212814
476.074219,1.103851
477.294922,1.036546
478.515625,1.051472
479.736328,1.027267
480.957031,1.063679
482.177734,1.124869
483.398438,0.928788
484.619141,1.058953
485.839844,1.212560
487.060547,1.137122
488.281250,1.192163
489.501953,1.058611
490.722656,1.218008
491.943359,1.333101
493.164062,1.263872
494.384766,1.232466
495.605469,1.032722
496.826172,1.291467
498.046875,1.181880
499.267578,1.160423
500.488281,1.014834
501.708984,1.181945
502.929688,1.207395
504.150391,1.184415
505.371094,1.134362
506.591797,1.086824
507.812500,1.336954
509.033203,1.283553
510.253906,1.107263
511.474609,1.099700
512.695312,1.222418
513.916016,1.098253
515.136719,1.097230
516.357422,1.191236
517.578125,1.069194
518.798828,1.122849
520.019531,1.312907
521.240234,1.168427
522.460938,1.307536
523.681641,1.172508
524.902344,1.135053
526.123047,1.039588
527.343750,1.266452
528.564453,1.226320
529.785156,1.167239
531.005859,1.068781
532.226562,1.006362
533.447266,1.066159
534.667969,1.118850
535.888672,1.053979
537.109375,1.191835
538.330078,1.222032
539.550781,1.120466
540.771484,1.182482
541.992188,1.051716
543.212891,1.269686
544.433594,1.208484
545.654297,0.971712
546.875000,1.276112
548.095703,1.112462
549.316406,1.108774
550.537109,1.112640
551.757812,1.112819
552.978516,1.151617
554.199219,1.046280
555.419922,1.166059
556.640625,1.168367
557.861328,1.157054
559.082031,1.231928
560.302734,1.092334
561.523438,1.104205
562.744141,1.234809
563.964844,1.112156
565.185547,1.038946
566.406250,1.037108
567.626953,1.097434
568.847656,1.188707
570.068359,1.285544
571.289062,1.190574
572.509766,1.125708
573.730469,1.016084
574.951172,1.011209
576.171875,1.143005
577.392578,1.262728
578.613281,1.336216
579.833984,1.372984
581.054688,1.335405
582.275391,1.347622
583.496094,1.423688
584.716797,1.430323
585.937500,1.353872
587.158203,1.321513
588.378906,1.651752
589.599609,1.786631
590.820312,1.836005
592.041016,1.520299
593.261719,1.491591
594.482422,1.342101
595.703125,1.270634
596.923828,1.256415
598.144531,1.215594
599.365234,1.274489
600.585938,1.291953
601.806641,1.260442
603.027344,1.138245
604.248047,1.252111
605.468750,1.165960
606.689453,1.049258
607.910156,0.993410
609.130859,1.240187
610.351562,1.070187
611.572266,1.074420
612.792969,1.055238
614.013672,1.196955
615.234375,1.182773
616.455078,1.024974
617.675781,1.104200
618.896484,1.247620
620.117188,1.123713
621.337891,1.045456
622.558594,1.129932
623.779297,1.172561
625.000000,1.167599
626.220703,1.136481
627.441406,1.152412
628.662109,1.247015
629.882812,1.264435
631.103516,1.152885
632.324219,1.154602
633.544922,1.113247
634.765625,1.149785
635.986328,1.099987
637.207031,0.957504
638.427734,1.120329
639.648438,1.184488
640.869141,1.175385
642.089844,0.983829
643.310547,1.030571
644.531250,1.110761
645.751953,1.084725
646.972656,1.108563
648.193359,0.980509
649.414062,1.110608
650.634766,1.020579
651.855469,1.248872
653.076172,1.335975
654.296875,1.366957
655.517578,1.172106
656.738281,1.135845
657.958984,1.162905
659.179688,1.172611
660.400391,1.207584
661.621094,1.190030
662.841797,0.995285
664.062500,1.102597
665.283203,1.156911
666.503906,1.122349
667.724609,1.204985
668.945312,1.147769
670.166016,1.232517
671.386719,1.110502
672.607422,1.161752
673.828125,1.161349
675.048828,1.082306
676.269531,0.977724
677.490234,1.030174
678.710938,1.090977
679.931641,1.233536
681.152344,1.107217
682.373047,1.131449
683.593750,1.298624
684.814453,1.220158
686.035156,1.216302
687.255859,1.187865
688.476562,1.198002
689.697266,1.312574
690.917969,1.210397
692.138672,1.292227
693.359375,1.248985
694.580078,1.295205
695.800781,1.329272
697.021484,1.354883
698.242188,1.313380
699.462891,1.237290
700.683594,1.310913
701.904297,1.222878
703.125000,1.197366
704.345703,1.199936
705.566406,1.217641
706.787109,1.203162
708.007812,1.241978
709.228516,1.107125
710.449219,1.161328
711.669922,1.161838
712.890625,1.074617
714.111328,1.069012
715.332031,1.093281
716.552734,1.273257
717.773438,1.103096
718.994141,1.125931
720.214844,1.035855
721.435547,1.118785
722.656250,1.177142
723.876953,1.164213
725.097656,1.228118
726.318359,1.211779
727.539062,1.078913
728.759766,1.103472
729.980469,1.231045
731.201172,1.153009
732.421875,1.163175
733.642578,1.199939
734.863281,1.128236
736.083984,1.250937
737.304688,1.335043
738.525391,1.412583
739.746094,1.245489
740.966797,1.278177
742.187500,1.390448
743.408203,1.233871
744.628906,1.205609
745.849609,1.065977
747.070312,1.192658
748.291016,1.115548
749.511719,1.187759
750.732422,1.261710
751.953125,1.166543
753.173828,1.219265
754.394531,1.190521
755.615234,0.989661
756.835938,0.956348
758.056641,0.959021
759.277344,0.985737
760.498047,1.043534
761.718750,1.078474
762.939453,1.016514
764.160156,1.168473
765.380859,1.146599
766.601562,1.022836
767.822266,1.202449
769.042969,1.303865
770.263672,1.254150
771.484375,1.153452
772.705078,1.100092
773.925781,1.003212
775.146484,1.117843
776.367188,1.299367
777.587891,1.213579
778.808594,1.184640
780.029297,1.327000
781.250000,1.108942
782.470703,1.151048
783.691406,1.277150
784.912109,1.109410
786.132812,1.246367
787.353516,1.563119
788.574219,1.351991
789.794922,1.563671
791.015625,1.409930
792.236328,1.247423
793.457031,1.198831
794.677734,1.284588
795.898438,1.158457
797.119141,1.310306
798.339844,1.287976
799.560547,1.214607
800.781250,1.347720
802.001953,1.404800
803.222656,1.213879
804.443359,1.363027
805.664062,1.286197
806.884766,1.297854
808.105469,1.168478
809.326172,1.146551
810.546875,1.121039
811.767578,1.081357
812.988281,1.050804
814.208984,1.274458
815.429688,1.213833
816.650391,1.196022
817.871094,1.231093
819.091797,1.059257
820.312500,1.159097
821.533203,1.140283
822.753906,1.202681
823.974609,1.112945
825.195312,1.119024
826.416016,1.190181
827.636719,1.206249
828.857422,0.973232
830.078125,1.143976
831.298828,1.271324
832.519531,1.170347
833.740234,1.069136
834.960938,1.083764
836.181641,1.310094
837.402344,1.288010
838.623047,1.295621
839.843750,1.085150
841.064453,1.378009
842.285156,1.339980
843.505859,1.258317
844.726562,1.244677
845.947266,1.150955
847.167969,1.126176
848.388672,1.214676
849.609375,1.061543
850.830078,1.172339
852.050781,1.034516
853.271484,0.938482
854.492188,1.134307
855.712891,1.096861
856.933594,1.116840
858.154297,1.190014
859.375000,1.307674
860.595703,1.160055
861.816406,1.055688
863.037109,1.127837
864.257812,1.033105
865.478516,1.108451
866.699219,1.171025
867.919922,1.086472
869.140625,1.057425
870.361328,1.050514
871.582031,1.023127
872.802734,1.079737
874.023438,1.074350
875.244141,1.196500
876.464844,1.290105
877.685547,1.266582
878.906250,1.291324
880.126953,1.189612
881.347656,1.110317
882.568359,1.177715
883.789062,1.061873
885.009766,1.107924
886.230469,1.104735
887.451172,1.154187
888.671875,1.285486
889.892578,1.100836
891.113281,1.126819
892.333984,1.140638
893.554688,1.303054
894.775391,1.289872
895.996094,1.241813
897.216797,1.307927
898.437500,1.407232
899.658203,1.265045
900.878906,1.206085
902.099609,1.125755
903.320312,1.142000
904.541016,1.161023
905.761719,1.217982
906.982422,1.312930
908.203125,1.267766
909.423828,1.181423
910.644531,1.111403
911.865234,1.071513
913.085938,1.063365
914.306641,1.133705
915.527344,1.117766
916.748047,0.895595
917.968750,1.086344
919.189453,1.229092
920.410156,1.081771
921.630859,1.142134
922.851562,1.247261
924.072266,1.063083
925.292969,0.994480
926.513672,1.083488
927.734375,1.143175
928.955078,1.180428
930.175781,1.026653
931.396484,1.286119
932.617188,1.216451
933.837891,1.263619
935.058594,1.237379
936.279297,1.217630
937.500000,1.122219
938.720703,1.114142
939.941406,1.267031
941.162109,1.304460
942.382812,1.172773
943.603516,1.130115
944.824219,1.331131
946.044922,1.148624
947.265625,1.026316
948.486328,1.091860
949.707031,1.044232
950.927734,1.289463
952.148438,1.045148
953.369141,1.163378
954.589844,1.170677
955.810547,1.026367
957.031250,1.178087
958.251953,1.130823
959.472656,1.172498
960.693359,1.311764
961.914062,1.217267
963.134766,1.171593
964.355469,1.179242
965.576172,1.104403
966.796875,1.030080
968.017578,1.199595
969.238281,1.015033
970.458984,1.079966
971.679688,1.263707
972.900391,1.304479
974.121094,1.176349
975.341797,1.213446
976.562500,1.149322
977.783203,1.156911
979.003906,1.111512
980.224609,1.160438
981.445312,1.235015
982.666016,1.329888
983.886719,1.350467
985.107422,1.378317
986.328125,1.435981
987.548828,1.296082
988.769531,1.090389
989.990234,1.157151
991.210938,1.098918
992.431641,1.236892
993.652344,1.211373
994.873047,1.191123
996.093750,1.157362
997.314453,1.178217
998.535156,1.241347
999.755859,1.213099
1000.976562,1.361795
1002.197266,1.235666
1003.417969,1.146266
1004.638672,1.093850
1005.859375,1.026022
1007.080078,1.190103
1008.300781,1.231902
1009.521484,1.044710
1010.742188,0.917605
1011.962891,1.004724
1013.183594,1.122224
1014.404297,1.070120
1015.625000,1.145463
1016.845703,1.216007
1018.066406,1.055160
1019.287109,1.034352
1020.507812,1.001623
1021.728516,1.164302
1022.949219,1.427786
1024.169922,1.121632
1025.390625,1.230279
1026.611328,1.206706
1027.832031,1.174201
1029.052734,1.094897
1030.273438,1.275417
1031.494141,1.226320
1032.714844,1.357595
1033.935547,1.372089
1035.156250,1.127473
1036.376953,1.245565
1037.597656,1.315883
1038.818359,1.489378
1040.039062,1.330587
1041.259766,1.108490
1042.480469,1.262327
1043.701172,1.418760
1044.921875,1.240047
1046.142578,1.240693
1047.363281,1.237130
1048.583984,1.173401
1049.804688,1.001181
1051.025391,1.222044
1052.246094,1.367644
1053.466797,1.132612
1054.687500,1.103673
1055.908203,1.305859
1057.128906,1.088008
1058.349609,1.282292
1059.570312,0.994476
1060.791016,0.988119
1062.011719,1.159922
1063.232422,1.027257
1064.453125,1.196566
1065.673828,1.224634
1066.894531,1.049219
1068.115234,1.006839
1069.335938,1.163724
1070.556641,1.096930
1071.777344,1.038767
1072.998047,1.131988
1074.218750,1.070054
1075.439453,1.079186
1076.660156,1.100865
1077.880859,1.079180
1079.101562,1.080860
1080.322266,1.130568
1081.542969,1.141807
1082.763672,1.325688
1083.984375,1.151660
1085.205078,1.070204
1086.425781,1.075835
1087.646484,1.096968
1088.867188,1.367210
1090.087891,1.296992
1091.308594,1.104416
1092.529297,1.197802
1093.750000,1.040824
1094.970703,1.095477
1096.191406,1.231639
1097.412109,1.190889
1098.632812,1.152167
1099.853516,1.169903
1101.074219,1.221120
1102.294922,1.231339
1103.515625,1.088946
1104.736328,1.053855
1105.957031,1.135605
1107.177734,1.236081
1108.398438,1.046236
1109.619141,1.001023
1110.839844,1.125221
1112.060547,1.302966
1113.281250,1.244985
1114.501953,1.290325
1115.722656,1.063852
1116.943359,1.071953
1118.164062,1.380400
1119.384766,1.155530
1120.605469,1.347471
1121.826172,1.178469
1123.046875,1.152205
1124.267578,1.101881
1125.488281,1.079273
1126.708984,1.139354
1127.929688,0.994614
1129.150391,1.023928
1130.371094,1.065160
1131.591797,0.928980
1132.812500,1.035479
1134.033203,0.984798
1135.253906,1.047017
1136.474609,1.014608
1137.695312,0.939492
1138.916016,0.951152
1140.136719,1.066406
1141.357422,0.895438
1142.578125,1.079201
1143.798828,1.237340
1145.019531,1.040724
1146.240234,1.091788
1147.460938,0.989553
1148.681641,1.173903
1149.902344,1.326932
1151.123047,1.120180
1152.343750,1.034780
1153.564453,1.103859
1154.785156,1.029376
1156.005859,1.218871
1157.226562,1.085771
1158.447266,1.058211
1159.667969,1.252267
1160.888672,1.135323
1162.109375,1.179388
1163.330078,1.183428
1164.550781,1.162462
1165.771484,1.084271
1166.992188,1.098171
1168.212891,1.066271
1169.433594,1.252951
1170.654297,1.256775
1171.875000,1.352605
1173.095703,1.493784
1174.316406,1.543912
1175.537109,1.450857
1176.757812,1.400529
1177.978516,1.551491
1179.199219,1.481605
1180.419922,1.277856
1181.640625,1.394158
1182.861328,1.377139
1184.082031,1.458427
1185.302734,1.565663
1186.523438,1.631368
1187.744141,1.792195
1188.964844,1.759395
1190.185547,1.948223
1191.406250,2.065798
1192.626953,2.232997
1193.847656,2.259819
1195.068359,2.339785
1196.289062,2.403531
1197.509766,2.363643
1198.730469,2.498790
1199.951172,2.812955
1201.171875,2.919215
1202.392578,2.933231
1203.613281,2.948322
1204.833984,3.145671
1206.054688,3.134983
1207.275391,3.435766
1208.496094,3.489974
1209.716797,3.528963
1210.937500,3.709816
1212.158203,3.819245
1213.378906,3.777761
1214.599609,3.903418
1215.820312,3.934144
1217.041016,3.935865
1218.261719,4.095854
1219.482422,4.234384
1220.703125,4.440835
1221.923828,4.796791
1223.144531,4.906487
1224.365234,5.085457
1225.585938,5.149333
1226.806641,5.269928
1228.027344,5.456150
1229.248047,5.674936
1230.468750,5.996095
1231.689453,5.961450
1232.910156,6.103299
1234.130859,6.330637
1235.351562,6.585476
1236.572266,6.417221
1237.792969,6.626430
1239.013672,6.943675
1240.234375,6.892752
1241.455078,6.782074
1242.675781,7.004413
1243.896484,7.053203
1245.117188,7.038348
1246.337891,7.014679
1247.558594,6.847338
1248.779297,6.850874
1250.000000,7.279569
