freq_hz,lsd
0.000000,4.661017
0.312500,3.526068
0.625000,2.866693
0.937500,2.574556
1.250000,2.783798
1.562500,2.592632
1.875000,2.704298
2.187500,2.196630
2.500000,2.547818
2.812500,2.338767
3.125000,2.088202
3.437500,1.824701
3.750000,1.716610
4.062500,1.084560
4.375000,1.542832
4.687500,1.682529
5.000000,1.618768
5.312500,2.028489
5.625000,1.839569
5.937500,1.926441
6.250000,1.920478
6.562500,1.781302
6.875000,1.628519
7.187500,2.010985
7.500000,1.966403
7.812500,1.778622
8.125000,1.911356
8.437500,2.005983
8.750000,1.749278
9.062500,1.904211
9.375000,2.036621
9.687500,1.892433
10.000000,2.146581
10.312500,2.385386
10.625000,1.960519
10.937500,1.821862
11.250000,2.017884
11.562500,1.783050
11.875000,2.124279
12.187500,2.570330
12.500000,2.139003
12.812500,2.342763
13.125000,1.988686
13.437500,1.959830
13.750000,1.906966
14.062500,2.085881
14.375000,2.450446
14.687500,2.311182
15.000000,2.004174
15.312500,2.066603
15.625000,2.208873
15.937500,2.070301
16.250000,1.595127
16.562500,1.634755
16.875000,1.988316
17.187500,2.004158
17.500000,1.955980
17.812500,2.108426
18.125000,1.799336
18.437500,1.825988
18.750000,1.725672
19.062500,1.988015
19.375000,1.785756
19.687500,1.974406
20.000000,2.093809
20.312500,1.746540
20.625000,1.644168
20.937500,1.795448
21.250000,1.849019
21.562500,2.096712
21.875000,2.369488
22.187500,2.059865
22.500000,2.147604
22.812500,1.877177
23.125000,1.584769
23.437500,1.375341
23.750000,1.759579
24.062500,1.870592
24.375000,1.817286
24.687500,1.491728
25.000000,1.894980
25.312500,1.982747
25.625000,2.397075
25.937500,1.640987
26.250000,1.365867
26.562500,1.296667
26.875000,1.355082
27.187500,1.715947
27.500000,1.915119
27.812500,1.899301
28.125000,1.627989
28.437500,1.837448
28.750000,1.982359
29.062500,1.973066
29.375000,1.691269
29.687500,1.981647
30.000000,2.056103
30.312500,2.112356
30.625000,2.121975
30.937500,1.662404
31.250000,1.534541
31.562500,1.758380
31.875000,1.627733
32.187500,1.667062
32.500000,1.588358
32.812500,1.139111
33.125000,1.269485
33.437500,1.259359
33.750000,1.451022
34.062500,1.968451
34.375000,1.543296
34.687500,1.548582
35.000000,1.419563
35.312500,1.260566
35.625000,1.439783
35.937500,1.218860
36.250000,1.841497
36.562500,1.630959
36.875000,1.609423
37.187500,1.590353
37.500000,1.407086
37.812500,1.688786
38.125000,1.680081
38.437500,1.843932
38.750000,1.590711
39.062500,1.527679
39.375000,1.636885
39.687500,1.619378
40.000000,1.428033
40.312500,1.659875
40.625000,1.442092
40.937500,1.366257
41.250000,1.224502
41.562500,0.862380
41.875000,0.993716
42.187500,1.437386
42.500000,1.643766
42.812500,1.462172
43.125000,1.645016
43.437500,1.328881
43.750000,1.254546
44.062500,1.045721
44.375000,1.302861
44.687500,1.064574
45.000000,1.285434
45.312500,0.736850
45.625000,1.199908
45.937500,0.995803
46.250000,1.085288
46.562500,1.208369
46.875000,1.175624
47.187500,0.906555
47.500000,1.197692
47.812500,1.002457
48.125000,1.396055
48.437500,1.519431
48.750000,1.794044
49.062500,1.739503
49.375000,1.250494
49.687500,1.430220
50.000000,1.614040
50.312500,1.101946
50.625000,0.896703
50.937500,0.952833
51.250000,1.185049
51.562500,1.319505
51.875000,0.875600
52.187500,0.851499
52.500000,1.265931
52.812500,1.442014
53.125000,0.825593
53.437500,1.371130
53.750000,1.242301
54.062500,1.217505
54.375000,1.509672
54.687500,1.334727
55.000000,1.302852
55.312500,1.290017
55.625000,1.522195
55.937500,1.542987
56.250000,1.063512
56.562500,1.510726
56.875000,1.510207
57.187500,1.293763
57.500000,1.510179
57.812500,1.524208
58.125000,1.564226
58.437500,1.473637
58.750000,1.513985
59.062500,1.237763
59.375000,1.115878
59.687500,0.902328
60.000000,1.243364
60.312500,0.668878
60.625000,1.160422
60.937500,1.339069
61.250000,0.953751
61.562500,0.774289
61.875000,0.702495
62.187500,0.983412
62.500000,1.284460
62.812500,0.946142
63.125000,0.987742
63.437500,1.015025
63.750000,0.883253
64.062500,1.023631
64.375000,1.071730
64.687500,1.277617
65.000000,1.591902
65.312500,1.951785
65.625000,1.892011
65.937500,1.718215
66.250000,1.567367
66.562500,1.435955
66.875000,1.330595
67.187500,1.271522
67.500000,0.635729
67.812500,0.837180
68.125000,0.876294
68.437500,0.929954
68.750000,0.768386
69.062500,0.798206
69.375000,0.739494
69.687500,0.954603
70.000000,0.883103
70.312500,0.881870
70.625000,1.058420
70.937500,1.050549
71.250000,1.510350
71.562500,1.165819
71.875000,1.089421
72.187500,1.076518
72.500000,1.269332
72.812500,1.050316
73.125000,1.042400
73.437500,1.236660
73.750000,1.296891
74.062500,1.381559
74.375000,1.284755
74.687500,1.219912
75.000000,1.056327
75.312500,0.903716
75.625000,0.955909
75.937500,0.761940
76.250000,0.838251
76.562500,0.879413
76.875000,0.931449
77.187500,0.986494
77.500000,1.231130
77.812500,0.924263
78.125000,0.799689
78.437500,0.653297
78.750000,1.111946
79.062500,1.123226
79.375000,0.851921
79.687500,0.921193
80.000000,0.849041
80.312500,0.712812
80.625000,0.885131
80.937500,0.651735
81.250000,1.002118
81.562500,1.183971
81.875000,0.948795
82.187500,1.084654
82.500000,1.013177
82.812500,0.791887
83.125000,0.947659
83.437500,0.933952
83.750000,1.137376
84.062500,0.885065
84.375000,0.984229
84.687500,1.102502
85.000000,1.089445
85.312500,1.383339
85.625000,0.997645
85.937500,0.846881
86.250000,1.275425
86.562500,1.215557
86.875000,1.357865
87.187500,1.535672
87.500000,1.807145
87.812500,1.608342
88.125000,1.097674
88.437500,1.111149
88.750000,1.133423
89.062500,1.022450
89.375000,1.040489
89.687500,1.191559
90.000000,1.069751
90.312500,1.129802
90.625000,1.080649
90.937500,1.347712
91.250000,1.234938
91.562500,1.308632
91.875000,1.481648
92.187500,1.674434
92.500000,1.822029
92.812500,1.661818
